customer_id,Segment,Currency
27216,2,0
27217,2,0
27218,2,0
27220,2,0
27221,2,0
27222,2,0
27224,0,0
27225,0,0
27227,0,0
27228,1,0
27230,2,0
27231,2,0
27232,2,0
27233,2,0
27234,2,0
27235,2,0
27238,1,0
27240,0,0
27241,2,0
27243,2,0
27244,1,0
27247,2,0
27248,2,0
27249,0,0
27250,0,0
27251,2,0
27252,2,0
27253,2,0
27254,0,0
27255,2,0
27258,2,0
27259,2,0
27261,2,0
27262,0,0
27263,2,0
27264,1,0
27268,2,0
27270,2,0
27271,2,0
27272,1,0
27273,0,0
27274,2,0
27275,2,0
27276,2,0
27278,2,0
27281,2,0
27283,2,0
27284,1,0
27285,2,0
27286,2,0
27287,2,0
27288,2,0
27290,2,0
27291,1,0
27292,2,0
27293,0,0
27294,2,0
27296,0,0
27297,0,0
27298,0,0
27299,0,0
27300,0,0
27301,0,0
27302,0,0
27303,0,0
27304,2,0
27305,0,0
27306,2,0
27307,0,0
27309,0,0
27311,0,0
27312,0,0
27313,0,0
27314,0,0
27315,0,0
27316,0,0
27317,0,0
27318,0,0
27319,2,0
27321,0,0
27323,2,0
27324,2,0
27325,2,0
27326,2,0
27327,2,0
27330,2,0
27331,2,0
27332,1,0
27333,2,0
27336,2,0
27338,2,0
27339,2,0
27341,2,0
27342,2,0
27343,2,0
27346,1,0
27347,2,0
27348,2,0
27349,2,0
27350,2,0
27351,2,0
27352,2,0
27353,1,0
27355,2,0
27356,0,0
27358,2,0
27360,2,0
27362,2,0
27364,0,0
27365,2,0
27366,2,0
27368,2,0
27369,2,0
27372,0,0
27375,2,0
27376,2,0
27378,2,0
27381,1,0
27383,2,0
27385,2,0
27386,2,0
27387,1,0
27389,1,0
27392,2,0
27393,2,0
27394,1,0
27395,2,0
27396,0,0
27398,2,0
27399,2,0
27401,2,0
27403,1,0
27405,2,0
27406,2,0
27409,2,0
27410,2,0
27411,2,0
27412,2,0
27414,2,0
27415,2,0
27416,1,0
27418,2,0
27420,2,0
27421,2,0
27422,2,0
27423,2,0
27424,2,0
27426,1,0
27428,2,0
27429,1,0
27430,2,0
27431,2,0
27432,2,0
27433,2,0
27434,2,0
27437,1,0
27438,2,0
27442,2,0
27443,2,0
27444,2,0
27445,2,0
27448,2,0
27451,2,0
27453,2,0
27455,2,0
27456,2,0
27457,2,0
27462,2,0
27463,2,0
27464,2,0
27465,2,0
27466,2,0
27467,2,0
27470,2,0
27472,2,0
27474,2,0
27475,2,0
27476,2,0
27477,1,0
27478,2,0
27479,2,0
27480,2,0
27481,2,0
27482,0,0
27483,2,0
27485,2,0
27486,2,0
27487,2,0
27488,2,0
27489,2,0
27491,2,0
27492,2,0
27495,1,0
27496,2,0
27500,2,0
27501,2,0
27502,2,0
27503,2,0
27504,2,0
27505,2,0
27506,2,0
27510,2,0
27511,1,0
27512,1,0
27514,2,0
27516,2,0
27517,1,0
27518,2,0
27519,2,0
27521,2,0
27523,2,0
27524,2,0
27527,2,0
27529,0,0
27530,2,0
27531,2,0
27533,2,0
27534,0,0
27535,2,0
27536,0,0
27537,2,0
27539,2,0
27541,2,0
27542,2,0
27543,0,0
27546,2,0
27550,2,0
27551,2,0
27554,2,0
27555,2,0
27557,1,0
27558,1,0
27563,2,0
27564,2,0
27565,2,0
27569,1,0
27570,2,0
27571,2,0
27572,2,0
27573,2,0
27574,2,0
27575,2,0
27576,2,0
27577,1,0
27578,2,0
27579,2,0
27580,2,0
27581,2,0
27582,2,0
27583,2,0
27584,2,0
27587,2,0
27588,2,0
27590,2,0
27591,2,0
27592,0,0
27593,2,0
27594,2,0
27595,2,0
27596,2,0
27597,2,0
27600,2,0
27602,1,0
27604,2,0
27606,2,0
27607,2,0
27608,2,0
27612,2,0
27613,2,0
27615,2,0
27616,2,0
27619,2,0
27620,1,0
27622,2,0
27624,2,0
27626,2,0
27627,2,0
27630,2,0
27632,2,0
27636,2,0
27637,2,0
27638,1,0
27642,2,0
27643,2,0
27645,2,0
27646,2,0
27648,2,0
27649,1,0
27650,2,0
27651,2,0
27652,2,0
27654,2,0
27655,2,0
27657,2,0
27659,2,0
27661,2,0
27663,2,0
27665,2,0
27668,1,0
27669,2,0
27670,2,0
27671,2,0
27672,2,0
27673,2,0
27677,2,0
27678,2,0
27679,2,0
27680,2,0
27681,2,0
27683,2,0
27684,1,0
27687,2,0
27688,2,0
27689,2,0
27691,2,0
27692,2,0
27693,2,0
27698,2,0
27699,1,0
27700,2,0
27701,2,0
27702,2,0
27703,2,0
27704,2,0
27705,2,0
27707,2,0
27708,2,0
27709,2,0
27712,2,0
27713,2,0
27715,2,0
27716,2,0
27719,2,0
27721,2,0
27725,2,0
27728,2,0
27740,2,0
27741,2,0
27742,2,0
27743,2,0
27744,2,0
27748,2,0
27749,2,0
27751,2,0
27752,2,0
27753,2,0
27754,2,0
27755,2,0
27757,2,0
27758,2,0
27759,2,0
27762,2,0
27764,1,0
27765,2,0
27767,2,0
27768,2,0
27769,2,0
27774,2,0
27775,2,0
27776,2,0
27777,2,0
27778,2,0
27780,2,0
27781,2,0
27782,2,0
27784,2,0
27785,2,0
27789,2,0
27793,1,0
27794,0,0
27795,2,0
27796,2,0
27797,2,0
27798,2,0
27799,2,0
27800,0,0
27801,2,0
27805,2,0
27806,2,0
27807,2,0
27808,2,0
27809,2,0
27811,2,0
27814,2,0
27815,0,0
27820,2,0
27822,0,0
27823,2,0
27824,2,0
27825,2,0
27829,1,0
27831,2,0
27832,2,0
27833,2,0
27836,2,0
27837,1,0
27838,2,0
27839,1,0
27840,2,0
27842,2,0
27843,2,0
27844,2,0
27845,1,0
27846,2,0
27850,2,0
27851,2,0
27852,2,0
27853,1,0
27854,2,0
27855,2,0
27858,2,0
27859,2,0
27861,2,0
27862,2,0
27864,2,0
27865,2,0
27867,2,0
27868,2,0
27870,2,0
27871,2,0
27872,1,0
27874,2,0
27875,1,0
27877,2,0
27879,0,0
27880,2,0
27883,2,0
27884,2,0
27885,1,0
27887,2,0
27888,2,0
27889,2,0
27891,1,0
27895,2,0
27896,2,0
27897,2,0
27898,1,0
27899,2,0
27900,1,0
27901,2,0
27903,2,0
27905,2,0
27906,2,0
27910,2,0
27911,2,0
27912,2,0
27914,2,0
27915,2,0
27918,2,0
27921,2,0
27922,2,0
27924,2,0
27925,2,0
27927,2,0
27929,0,0
27930,2,0
27932,2,0
27933,2,0
27937,2,0
27938,2,0
27939,2,0
27940,2,0
27941,2,0
27942,1,0
27944,2,0
27945,2,0
27948,2,0
27950,1,0
27951,1,0
27952,2,0
27953,2,0
27954,1,0
27956,2,0
27959,1,0
27960,1,0
27961,2,0
27962,2,0
27963,2,0
27966,1,0
27968,2,0
27969,2,0
27971,2,0
27973,2,0
27975,2,0
27976,2,0
27977,2,0
27978,2,0
27982,1,0
27984,2,0
27985,2,0
27986,2,0
27988,1,0
27990,1,0
27991,1,0
27993,2,0
27994,2,0
27995,1,0
27997,2,0
27998,2,0
27999,2,0
28000,1,0
28002,2,0
28003,1,0
28004,2,0
28008,2,0
28009,2,0
28010,2,0
28013,2,0
28014,2,0
28015,2,0
28016,2,0
28017,1,0
28018,2,0
28020,2,0
28021,2,0
28022,2,0
28023,2,0
28024,2,0
28027,2,0
28029,2,0
28030,2,0
28031,2,0
28032,2,0
28034,2,0
28036,2,0
28040,1,0
28043,2,0
28044,2,0
28045,2,0
28046,0,0
28047,2,0
28050,2,0
28051,1,0
28054,2,0
28056,2,0
28057,0,0
28061,2,0
28062,2,0
28063,2,0
28064,2,0
28065,2,0
28066,1,0
28067,2,0
28068,2,0
28069,2,0
28070,2,0
28071,1,0
28072,2,0
28075,2,0
28076,2,0
28081,2,0
28084,2,0
28085,1,0
28086,2,0
28088,2,0
28089,2,0
28090,2,0
28091,2,0
28092,2,0
28094,1,0
28097,2,0
28100,2,0
28101,2,0
28103,1,0
28104,2,0
28105,2,0
28107,2,0
28111,2,0
28112,2,0
28113,1,0
28114,2,0
28115,2,0
28118,2,0
28120,2,0
28121,0,0
28123,2,0
28124,2,0
28127,2,0
28129,2,0
28133,2,0
28134,0,0
28138,2,0
28142,2,0
28144,0,0
28145,2,0
28147,0,0
28148,2,0
28152,2,0
28153,2,0
28157,2,0
28158,2,0
28160,2,0
28164,2,0
28165,0,0
28166,2,0
28168,2,0
28169,2,0
28171,1,0
28173,2,0
28175,2,0
28178,2,0
28180,2,0
28182,2,0
28184,1,0
28185,2,0
28186,2,0
28189,2,0
28190,2,0
28193,2,0
28194,2,0
28195,2,0
28196,2,0
28201,2,0
28203,2,0
28204,2,0
28206,2,0
28208,2,0
28209,2,0
28212,2,0
28213,2,0
28214,2,0
28216,2,0
28218,2,0
28219,2,0
28220,2,0
28225,2,0
28227,2,0
28228,2,0
28230,2,0
28231,2,0
28233,2,0
28234,2,0
28236,2,0
28237,1,0
28238,1,0
28239,2,0
28240,2,0
28241,1,0
28242,2,0
28244,2,0
28246,2,0
28248,2,0
28250,1,0
28251,2,0
28253,2,0
28256,2,0
28257,2,0
28258,2,0
28259,2,0
28261,2,0
28262,1,0
28263,0,0
28264,0,0
28265,2,0
28268,1,0
28269,2,0
28270,2,0
28271,2,0
28272,2,0
28273,1,0
28274,1,0
28275,2,0
28276,2,0
28277,2,0
28278,2,0
28279,2,0
28281,2,0
28284,2,0
28287,2,0
28290,2,0
28291,2,0
28292,0,0
28295,2,0
28296,2,0
28297,2,0
28298,2,0
28299,2,0
28300,2,0
28301,2,0
28302,2,0
28303,2,0
28305,2,0
28307,2,0
28308,1,0
28309,2,0
28311,2,0
28315,2,0
28319,2,0
28320,2,0
28322,2,0
28323,2,0
28324,2,0
28325,1,0
28333,2,0
28335,2,0
28340,2,0
28343,1,0
28345,2,0
28346,2,0
28347,2,0
28348,1,0
28349,2,0
28350,2,0
28353,2,0
28354,2,0
28356,2,0
28357,1,0
28358,2,0
28359,2,0
28361,2,0
28363,2,0
28365,2,0
28366,2,0
28367,0,0
28368,0,0
28369,2,0
28370,2,0
28377,2,0
28378,2,0
28379,1,0
28381,2,0
28382,2,0
28383,2,0
28384,2,0
28389,2,0
28390,2,0
28392,1,0
28394,2,0
28395,2,0
28396,1,0
28398,2,0
28399,2,0
28400,2,0
28402,2,0
28405,2,0
28408,2,0
28409,2,0
28410,2,0
28411,2,0
28412,2,0
28414,1,0
28416,2,0
28420,2,0
28421,2,0
28422,2,0
28423,2,0
28424,1,0
28425,2,0
28428,2,0
28429,2,0
28431,1,0
28432,2,0
28434,1,0
28435,2,0
28436,1,0
28438,2,0
28439,2,0
28443,2,0
28444,1,0
28447,0,0
28448,2,0
28449,2,0
28450,1,0
28451,2,0
28452,2,0
28453,2,0
28454,2,0
28455,2,0
28456,2,0
28459,2,0
28460,2,0
28463,2,0
28467,2,0
28469,1,0
28470,2,0
28475,1,0
28479,2,0
28480,2,0
28481,2,0
28482,2,0
28483,2,0
28485,2,0
28487,2,0
28488,1,0
28489,2,0
28490,2,0
28492,2,0
28493,2,0
28494,2,0
28495,2,0
28496,2,0
28497,2,0
28502,1,0
28504,1,0
28505,2,0
28508,2,0
28509,2,0
28510,2,0
28511,2,0
28513,2,0
28514,2,0
28515,2,0
28516,2,0
28517,2,0
28519,2,0
28520,2,0
28522,2,0
28523,0,0
28524,2,0
28526,2,0
28527,2,0
28528,2,0
28531,2,0
28533,2,0
28534,2,0
28535,2,0
28537,2,0
28538,2,0
28539,2,0
28540,1,0
28542,2,0
28544,2,0
28545,2,0
28546,2,0
28548,2,0
28549,2,0
28550,2,0
28551,2,0
28552,2,0
28553,2,0
28554,2,0
28556,2,0
28557,2,0
28558,2,0
28559,2,0
28560,0,0
28563,2,0
28565,2,0
28567,2,0
28568,2,0
28571,0,0
28574,2,0
28575,1,0
28577,2,0
28579,2,0
28580,2,0
28581,2,0
28582,2,0
28584,2,0
28589,1,0
28590,2,0
28591,2,0
28593,2,0
28598,2,0
28599,2,0
28601,2,0
28603,2,0
28604,2,0
28605,2,0
28606,2,0
28607,2,0
28608,2,0
28609,2,0
28610,2,0
28612,2,0
28613,2,0
28614,2,0
28616,2,0
28618,0,0
28619,2,0
28620,2,0
28623,2,0
28624,2,0
28625,2,0
28626,1,0
28627,2,0
28629,2,0
28630,1,0
28633,2,0
28635,1,0
28636,2,0
28637,2,0
28638,2,0
28641,2,0
28643,2,0
28644,2,0
28645,2,0
28646,1,0
28651,2,0
28652,2,0
28653,2,0
28654,2,0
28656,2,0
28657,2,0
28659,2,0
28660,2,0
28663,2,0
28666,2,0
28667,1,0
28668,2,0
28669,2,0
28670,2,0
28671,0,0
28672,2,0
28674,2,0
28676,2,0
28677,0,0
28678,2,0
28679,2,0
28682,0,0
28683,1,0
28684,2,0
28685,2,0
28686,2,0
28687,2,0
28688,2,0
28689,2,0
28690,2,0
28691,2,0
28692,2,0
28693,2,0
28695,1,0
28696,1,0
28697,2,0
28701,2,0
28702,1,0
28703,2,0
28704,2,0
28705,2,0
28707,2,0
28708,2,0
28710,2,0
28711,2,0
28712,2,0
28713,0,0
28714,2,0
28715,2,0
28716,2,0
28717,2,0
28718,1,0
28719,2,0
28720,1,0
28721,2,0
28722,2,0
28723,1,0
28724,2,0
28726,1,0
28727,2,0
28729,2,0
28731,2,0
28734,2,0
28735,2,0
28737,2,0
28738,2,0
28739,2,0
28741,2,0
28742,2,0
28743,2,0
28744,2,0
28746,2,0
28748,2,0
28749,2,0
28750,2,0
28751,2,0
28752,2,0
28754,2,0
28755,2,0
28756,0,0
28759,2,0
28760,2,0
28762,2,0
28765,2,0
28766,2,0
28767,2,0
28769,2,0
28771,2,0
28772,2,0
28773,2,0
28776,2,0
28777,2,0
28781,2,0
28784,1,0
28785,2,0
28786,2,0
28787,2,0
28789,2,0
28790,2,0
28791,2,0
28793,2,0
28794,2,0
28797,2,0
28799,2,0
28800,2,0
28801,2,0
28803,2,0
28804,2,0
28805,2,0
28806,1,0
28807,2,0
28808,2,0
28810,0,0
28811,2,0
28814,2,0
28817,2,0
28818,2,0
28819,2,0
28820,2,0
28821,2,0
28824,2,0
28826,2,0
28827,2,0
28829,2,0
28830,2,0
28831,2,0
28833,2,0
28834,2,0
28835,2,0
28836,1,0
28837,2,0
28838,2,0
28840,2,0
28841,2,0
28842,2,0
28846,2,0
28848,1,0
28849,2,0
28850,2,0
28852,2,0
28853,2,0
28854,2,0
28855,2,0
28856,2,0
28858,2,0
28863,2,0
28864,2,0
28865,2,0
28866,1,0
28867,2,0
28869,1,0
28870,2,0
28873,2,0
28875,1,0
28879,2,0
28880,2,0
28889,2,0
28891,2,0
28893,2,0
28896,2,0
28898,2,0
28899,2,0
28900,2,0
28903,2,0
28904,1,0
28906,2,0
28907,2,0
28908,2,0
28909,1,0
28910,1,0
28913,2,0
28914,2,0
28917,2,0
28920,2,0
28921,1,0
28922,1,0
28923,2,0
28924,2,0
28925,1,0
28926,1,0
28927,2,0
28929,2,0
28930,2,0
28931,2,0
28932,2,0
28933,0,0
28936,2,0
28938,2,0
28940,2,0
28943,2,0
28944,2,0
28945,2,0
28946,2,0
28947,2,0
28948,2,0
28950,2,0
28951,1,0
28953,2,0
28954,1,0
28955,2,0
28957,1,0
28958,2,0
28961,2,0
28962,2,0
28963,2,0
28964,2,0
28965,0,0
28966,2,0
28968,2,0
28969,2,0
28971,2,0
28972,2,0
28973,2,0
28974,1,0
28976,2,0
28977,1,0
28979,2,0
28980,1,0
28982,2,0
28984,1,0
28985,2,0
28986,2,0
28987,2,0
28988,1,0
28992,2,0
28994,2,0
28995,2,0
28996,2,0
28997,2,0
28998,2,0
28999,2,0
29000,2,0
29001,2,0
29002,2,0
29003,2,0
29004,2,0
29005,2,0
29006,2,0
29007,2,0
29008,2,0
29010,2,0
29011,0,0
29013,2,0
29014,2,0
29017,2,0
29018,1,0
29019,2,0
29020,2,0
29024,2,0
29025,2,0
29026,2,0
29027,2,0
29028,2,0
29031,0,0
29032,2,0
29033,2,0
29034,1,0
29035,2,0
29037,2,0
29038,2,0
29040,2,0
29041,2,0
29042,1,0
29043,2,0
29044,2,0
29046,2,0
29047,2,0
29048,2,0
29049,2,0
29050,2,0
29052,2,0
29053,1,0
29055,2,0
29057,2,0
29058,2,0
29060,2,0
29061,1,0
29062,1,0
29063,2,0
29064,2,0
29065,2,0
29068,2,0
29069,1,0
29070,2,0
29071,2,0
29073,0,0
29075,2,0
29076,2,0
29077,2,0
29079,2,0
29080,1,0
29081,0,0
29082,2,0
29084,0,0
29086,2,0
29089,2,0
29090,2,0
29091,0,0
29093,1,0
29094,2,0
29095,2,0
29096,2,0
29097,2,0
29098,2,0
29100,2,0
29101,0,0
29103,2,0
29105,1,0
29107,2,0
29110,2,0
29111,2,0
29112,2,0
29113,2,0
29114,2,0
29115,2,0
29116,2,0
29117,2,0
29118,1,0
29119,2,0
29121,2,0
29122,2,0
29124,2,0
29125,1,0
29126,2,0
29127,2,0
29128,2,0
29130,2,0
29131,2,0
29132,2,0
29133,2,0
29135,2,0
29136,2,0
29138,2,0
29140,1,0
29143,2,0
29144,2,0
29145,2,0
29148,2,0
29149,2,0
29150,2,0
29151,0,0
29154,2,0
29157,2,0
29159,2,0
29163,0,0
29164,2,0
29166,0,0
29167,1,0
29169,2,0
29171,2,0
29172,2,0
29173,2,0
29174,2,0
29175,2,0
29178,1,0
29180,2,0
29181,2,0
29182,2,0
29184,2,0
29186,2,0
29187,2,0
29188,2,0
29189,2,0
29192,2,0
29193,2,0
29194,2,0
29195,1,0
29196,2,0
29197,2,0
29198,2,0
29199,2,0
29202,2,0
29203,1,0
29205,1,0
29206,2,0
29208,1,0
29210,1,0
29213,2,0
29214,2,0
29216,1,0
29217,2,0
29218,2,0
29220,1,0
29221,2,0
29223,2,0
29224,2,0
29227,2,0
29228,2,0
29231,2,0
29233,2,0
29234,0,0
29235,2,0
29236,2,0
29237,1,0
29238,2,0
29239,2,0
29240,2,0
29241,2,0
29242,2,0
29243,2,0
29245,2,0
29246,2,0
29247,2,0
29249,2,0
29250,0,0
29252,2,0
29253,0,0
29257,2,0
29258,1,0
29260,0,0
29261,2,0
29262,2,0
29263,2,0
29266,2,0
29267,2,0
29268,2,0
29269,2,0
29272,2,0
29273,2,0
29274,2,0
29275,2,0
29276,2,0
29277,2,0
29278,2,0
29279,2,0
29280,2,0
29281,2,0
29283,2,0
29284,2,0
29287,2,0
29288,2,0
29290,2,0
29291,2,0
29292,2,0
29293,1,0
29295,2,0
29296,2,0
29298,2,0
29299,2,0
29301,2,0
29304,2,0
29305,2,0
29308,2,0
29310,2,0
29311,2,0
29314,1,0
29315,2,0
29317,2,0
29318,2,0
29319,1,0
29321,2,0
29323,2,0
29326,2,0
29327,0,0
29328,2,0
29329,2,0
29330,1,0
29331,1,0
29332,2,0
29334,2,0
29337,2,0
29338,1,0
29339,2,0
29341,2,0
29347,1,0
29348,2,0
29349,2,0
29350,2,0
29352,2,0
29353,2,0
29354,2,0
29355,2,0
29357,2,0
29358,2,0
29360,2,0
29361,2,0
29362,2,0
29364,2,0
29366,2,0
29368,1,0
29369,0,0
29372,2,0
29374,0,0
29378,2,0
29379,2,0
29380,1,0
29381,2,0
29382,0,0
29383,2,0
29384,2,0
29385,2,0
29386,2,0
29387,0,0
29388,2,0
29390,1,0
29391,2,0
29392,2,0
29395,2,0
29396,2,0
29397,2,0
29398,2,0
29401,2,0
29402,2,0
29403,2,0
29405,2,0
29407,2,0
29408,2,0
29409,0,0
29410,2,0
29411,2,0
29413,0,0
29414,2,0
29415,0,0
29416,2,0
29417,2,0
29418,0,0
29419,2,0
29420,2,0
29421,2,0
29424,1,0
29429,1,0
29431,2,0
29432,2,0
29433,2,0
29436,2,0
29437,1,0
29439,2,0
29440,2,0
29441,2,0
29442,2,0
29443,2,0
29444,2,0
29446,2,0
29452,2,0
29453,2,0
29454,2,0
29455,2,0
29456,2,0
29459,2,0
29460,2,0
29461,2,0
29463,1,0
29464,1,0
29465,2,0
29466,2,0
29467,2,0
29468,2,0
29469,2,0
29472,2,0
29473,2,0
29474,1,0
29477,2,0
29478,2,0
29479,1,0
29480,1,0
29483,2,0
29484,2,0
29486,2,0
29488,1,0
29490,2,0
29493,1,0
29497,2,0
29498,2,0
29499,2,0
29500,2,0
29501,2,0
29502,2,0
29505,2,0
29506,2,0
29508,2,0
29509,2,0
29510,2,0
29511,2,0
29513,2,0
29514,2,0
29515,2,0
29516,2,0
29517,2,0
29519,2,0
29520,2,0
29521,2,0
29522,2,0
29524,2,0
29527,2,0
29532,2,0
29534,2,0
29535,2,0
29536,1,0
29537,1,0
29539,2,0
29540,2,0
29543,2,0
29545,2,0
29548,2,0
29550,2,0
29552,0,0
29553,2,0
29554,2,0
29555,2,0
29557,2,0
29558,2,0
29559,1,0
29560,1,0
29562,2,0
29563,2,0
29564,2,0
29566,2,0
29567,0,0
29570,2,0
29572,2,0
29574,2,0
29575,2,0
29576,2,0
29578,1,0
29579,1,0
29580,2,0
29581,2,0
29583,2,0
29588,2,0
29589,2,0
29590,2,0
29592,2,0
29593,2,0
29594,1,0
29595,2,0
29596,2,0
29598,2,0
29599,2,0
29600,2,0
29601,2,0
29602,2,0
29603,2,0
29605,2,0
29606,2,0
29609,2,0
29610,2,0
29611,1,0
29613,2,0
29614,1,0
29615,2,0
29620,2,0
29622,2,0
29625,2,0
29627,2,0
29628,1,0
29630,2,0
29632,2,0
29635,2,0
29637,1,0
29638,0,0
29639,0,0
29640,2,0
29641,2,0
29642,0,0
29643,2,0
29646,1,0
29647,2,0
29648,1,0
29650,1,0
29651,2,0
29654,2,0
29655,2,0
29657,2,0
29658,2,0
29659,2,0
29661,2,0
29662,2,0
29664,1,0
29665,2,0
29666,2,0
29667,2,0
29670,2,0
29673,2,0
29675,2,0
29676,2,0
29680,2,0
29681,2,0
29682,1,0
29683,2,0
29684,2,0
29686,2,0
29687,2,0
29688,2,0
29689,2,0
29690,1,0
29691,2,0
29692,2,0
29694,2,0
29695,2,0
29698,1,0
29699,1,0
29704,2,0
29705,2,0
29706,2,0
29707,2,0
29708,2,0
29709,2,0
29710,2,0
29711,2,0
29712,2,0
29715,2,0
29717,1,0
29718,1,0
29719,2,0
29721,2,0
29723,2,0
29725,2,0
29726,2,0
29728,2,0
29729,2,0
29730,0,0
29731,2,0
29732,2,0
29733,2,0
29734,1,0
29736,1,0
29739,2,0
29741,2,0
29742,2,0
29743,2,0
29744,2,0
29745,2,0
29746,2,0
29748,2,0
29749,2,0
29751,2,0
29753,2,0
29757,1,0
29758,0,0
29759,2,0
29761,2,0
29763,2,0
29764,2,0
29770,2,0
29771,2,0
29772,2,0
29773,2,0
29774,2,0
29775,2,0
29776,2,0
29777,2,0
29778,2,0
29779,2,0
29782,2,0
29783,1,0
29784,2,0
29788,2,0
29789,2,0
29791,2,0
29792,1,0
29793,2,0
29796,2,0
29797,2,0
29798,0,0
29799,2,0
29801,2,0
29802,2,0
29806,2,0
29808,2,0
29809,2,0
29810,1,0
29811,2,0
29812,2,0
29815,2,0
29816,2,0
29817,2,0
29818,0,0
29819,2,0
29820,2,0
29822,0,0
29823,2,0
29824,2,0
29827,2,0
29829,1,0
29831,2,0
29832,2,0
29833,1,0
29835,2,0
29836,2,0
29837,2,0
29838,2,0
29839,2,0
29840,2,0
29841,2,0
29842,2,0
29843,2,0
29844,2,0
29845,2,0
29846,2,0
29847,2,0
29848,1,0
29849,1,0
29850,2,0
29852,1,0
29854,2,0
29855,2,0
29856,2,0
29857,1,0
29858,2,0
29859,2,0
29860,2,0
29861,2,0
29866,2,0
29867,2,0
29868,2,0
29869,2,0
29870,0,0
29872,2,0
29873,2,0
29875,1,0
29877,2,0
29879,2,0
29880,1,0
29881,2,0
29883,1,0
29884,2,0
29885,2,0
29886,2,0
29889,2,0
29890,2,0
29891,2,0
29892,1,0
29893,2,0
29895,2,0
29896,2,0
29898,2,0
29899,2,0
29900,2,0
29901,2,0
29903,2,0
29905,2,0
29906,2,0
29909,2,0
29910,2,0
29912,2,0
29916,2,0
29917,2,0
29918,1,0
29919,2,0
29921,2,0
29924,1,0
29925,2,0
29926,2,0
29927,2,0
29929,2,0
29931,2,0
29933,2,0
29934,2,0
29936,1,0
29937,2,0
29939,1,0
29940,2,0
29942,2,0
29946,2,0
29949,2,0
29950,2,0
29951,2,0
29952,2,0
29953,2,0
29955,2,0
29957,2,0
29958,2,0
29959,2,0
29960,2,0
29961,2,0
29962,1,0
29964,2,0
29965,2,0
29966,2,0
29967,2,0
29968,2,0
29970,2,0
29971,2,0
29972,2,0
29973,2,0
29974,2,0
29976,2,0
29978,2,0
29979,2,0
29980,2,0
29982,2,0
29983,2,0
29984,2,0
29985,1,0
29986,2,0
29988,2,0
29989,2,0
29990,1,0
29993,2,0
29995,2,0
29998,1,0
29999,1,0
30001,2,0
30002,2,0
30003,2,0
30004,2,0
30007,2,0
30009,2,0
30011,2,0
30012,2,0
30013,2,0
30015,2,0
30016,2,0
30018,2,0
30019,2,0
30020,2,0
30024,2,0
30025,2,0
30028,2,0
30030,2,0
30031,2,0
30032,2,0
30034,2,0
30035,2,0
30036,1,0
30038,2,0
30039,2,0
30041,2,0
30042,2,0
30044,2,0
30045,2,0
30048,2,0
30051,1,0
30052,2,0
30053,2,0
30054,2,0
30055,2,0
30056,0,0
30058,2,0
30059,2,0
30061,2,0
30062,2,0
30063,2,0
30064,0,0
30065,0,0
30066,2,0
30067,2,0
30068,2,0
30070,2,0
30071,2,0
30072,2,0
30075,2,0
30076,2,0
30077,2,0
30078,2,0
30079,2,0
30080,2,0
30081,1,0
30082,2,0
30083,1,0
30084,2,0
30086,2,0
30089,2,0
30091,2,0
30093,2,0
30094,2,0
30095,2,0
30096,1,0
30097,2,0
30098,2,0
30099,2,0
30100,1,0
30101,2,0
30102,2,0
30103,2,0
30104,1,0
30105,2,0
30107,2,0
30109,2,0
30110,2,0
30111,1,0
30112,2,0
30113,2,0
30116,2,0
30118,1,0
30119,2,0
30120,2,0
30122,2,0
30123,2,0
30124,2,0
30126,2,0
30127,2,0
30128,2,0
30129,2,0
30130,2,0
30131,2,0
30133,2,0
30134,2,0
30135,2,0
30136,2,0
30137,2,0
30138,2,0
30140,2,0
30141,2,0
30142,2,0
30143,1,0
30144,2,0
30147,1,0
30150,2,0
30152,2,0
30153,2,0
30154,2,0
30159,2,0
30161,0,0
30162,2,0
30163,2,0
30165,2,0
30166,1,0
30172,2,0
30173,2,0
30174,2,0
30175,2,0
30176,2,0
30177,2,0
30178,0,0
30180,2,0
30181,2,0
30183,2,0
30184,2,0
30185,2,0
30186,2,0
30187,2,0
30188,1,0
30190,2,0
30191,1,0
30193,2,0
30194,2,0
30195,2,0
30198,2,0
30199,2,0
30202,2,0
30203,2,0
30204,2,0
30205,2,0
30206,2,0
30208,2,0
30209,2,0
30210,2,0
30211,2,0
30212,2,0
30215,2,0
30216,2,0
30218,2,0
30219,2,0
30220,2,0
30222,2,0
30224,2,0
30225,2,0
30227,2,0
30231,2,0
30232,2,0
30233,1,0
30234,2,0
30236,2,0
30237,2,0
30238,2,0
30239,2,0
30240,2,0
30241,2,0
30242,2,0
30243,2,0
30244,2,0
30245,2,0
30246,2,0
30247,2,0
30250,1,0
30251,2,0
30252,2,0
30253,2,0
30254,2,0
30255,2,0
30257,2,0
30258,2,0
30259,2,0
30260,2,0
30261,2,0
30263,2,0
30265,2,0
30266,2,0
30268,2,0
30269,2,0
30270,2,0
30271,2,0
30273,2,0
30275,2,0
30276,2,0
30278,2,0
30279,2,0
30283,2,0
30284,2,0
30285,0,0
30286,2,0
30287,1,0
30288,2,0
30289,2,0
30291,2,0
30293,1,0
30294,2,0
30295,0,0
30296,2,0
30297,2,0
30298,0,0
30300,2,0
30301,2,0
30302,1,0
30303,1,0
30304,1,0
30306,2,0
30307,2,0
30308,2,0
