order_id,product_id,add_to_cart_order,reordered
2113602,21085,2,1
2113602,30855,3,1
2113602,45504,4,1
2113602,7175,5,1
2113602,6104,6,1
2113602,35715,7,1
2113602,29801,8,0
2114100,7862,1,0
2114100,5068,2,1
2114100,30827,3,1
2114278,13176,1,1
2114390,4920,1,1
2114854,25197,1,1
2114854,25272,2,1
2114854,45763,3,1
2114854,39922,4,1
2114854,47766,5,1
2114854,20169,6,1
2114854,39275,7,1
2114854,6873,8,1
2114854,46069,9,0
2115032,13176,1,1
2115032,49683,2,0
2116716,8073,1,1
2116716,33198,2,1
2116716,30307,3,1
2116716,48730,4,0
2116716,40332,5,1
2116716,43789,6,1
2116716,43371,7,0
2117041,21101,1,1
2117041,25146,2,1
2117041,45948,3,0
2117424,4210,1,1
2117424,29646,2,1
2117424,35507,3,0
2117424,9121,4,0
2117424,8266,5,1
2117424,4146,6,1
2117424,32047,7,1
2117424,15976,8,1
2117424,31725,9,1
2117424,12562,10,0
2117424,309,11,1
2117424,5097,12,1
2117424,40623,13,0
2117424,35661,14,0
2117424,9733,15,0
2117424,20244,16,0
2117424,7117,17,0
2118310,39464,1,1
2118310,8920,2,1
2118310,40454,3,1
2118310,43352,4,1
2118310,13237,5,1
2118310,24382,6,1
2118310,49517,7,0
2118310,39891,8,0
2118310,3518,9,0
2118310,41272,10,0
2118310,14680,11,1
2118310,7605,12,0
2118310,24273,13,0
2118310,1242,14,0
2118310,20116,15,0
2118310,24221,16,0
2118310,43691,17,0
2118310,10673,18,0
2118310,1582,19,0
2118310,32605,20,0
2118511,23322,1,1
2118511,7406,2,1
2118511,22959,3,1
2118511,22882,4,1
2118511,41594,5,0
2118511,28911,6,0
2118518,33184,1,0
2118518,19130,2,1
2118518,23734,3,1
2118518,21650,4,1
2118518,10215,5,0
2118518,17993,6,1
2118996,27020,1,1
2118996,34487,2,1
2118996,16419,3,1
2118996,20955,4,1
2118996,24852,5,1
2118996,24964,6,0
2118996,48364,7,0
2118996,42404,8,1
2118996,39275,9,1
2118996,11185,10,1
2118996,16826,11,1
2118996,10673,12,0
2118996,44678,13,0
2118996,27730,14,0
2118996,42719,15,0
2118996,26483,16,0
2120013,24852,1,1
2120013,28498,2,1
2120013,16797,3,1
2120013,14992,4,1
2120013,30727,5,0
2120013,12121,6,1
2120013,25637,7,1
2120013,766,8,0
2120013,29030,9,1
2120013,28015,10,0
2120013,25513,11,1
2120013,21616,12,0
2120013,18653,13,0
2120013,44570,14,0
2120013,23673,15,0
2120013,38672,16,1
2120013,36962,17,0
2120013,17484,18,1
2120013,5025,19,1
2120013,5077,20,0
2120013,41577,21,1
2120013,30675,22,0
2120013,18610,23,1
2120013,11121,24,1
2120756,44632,1,1
2120756,33572,2,1
2120756,47626,3,1
2120756,47912,4,1
2120756,26209,5,1
2120756,9387,6,1
2120756,25544,7,0
2120756,40706,8,0
2120756,24852,9,0
2120756,24184,10,1
2120756,16882,11,0
2120756,32303,12,0
2121712,38300,1,0
2121712,19887,2,1
2121712,43154,3,1
2121712,27790,4,1
2121712,13176,5,0
2121896,32511,1,1
2121896,11800,2,0
2121896,14508,3,1
2121896,6719,4,1
2121896,39581,5,0
2121896,20166,6,0
2121896,44292,7,1
2121896,42450,8,1
2121896,26633,9,1
2121896,28156,10,0
2122129,8859,1,1
2122129,31848,2,1
2122129,43631,3,1
2122129,29640,4,1
2122129,41290,5,0
2122129,45188,6,1
2122129,32650,7,1
2122129,24852,8,1
2122129,44007,9,1
2122129,10557,10,0
2122129,16143,11,0
2122129,16281,12,0
2122129,4317,13,0
2122129,18341,14,0
2122129,32141,15,1
2122129,13934,16,0
2122273,35946,1,1
2122273,21267,2,1
2122273,28204,3,1
2122273,4562,4,1
2122273,24191,5,0
2122273,36735,6,0
2122365,4210,1,1
2122365,24852,2,1
2122365,43762,3,1
2122365,41978,4,1
2122365,6046,5,1
2122365,43183,6,1
2122365,6340,7,1
2122365,23322,8,1
2122365,4605,9,1
2122365,32689,10,1
2122365,40542,11,1
2122365,32110,12,1
2122365,44761,13,1
2122676,39928,1,0
2122676,31506,2,1
2122676,34126,3,1
2122676,42617,4,1
2122676,29675,5,1
2122676,45007,6,1
2122676,27845,7,1
2122676,47766,8,1
2122676,24852,9,1
2122676,4920,10,1
2122676,21137,11,1
2122676,29594,12,0
2122676,43352,13,1
2122676,9825,14,1
2122676,11352,15,1
2122676,13431,16,1
2122676,40063,17,1
2123473,38444,1,0
2123473,38681,2,0
2123473,24996,3,0
2123473,34862,4,0
2124055,26244,1,0
2124055,3957,2,0
2124055,8309,3,1
2124055,43662,4,0
2124055,45106,5,0
2124055,47912,6,0
2124055,33855,7,0
2124055,11374,8,0
2124055,24799,9,0
2124602,27966,1,1
2124602,22035,2,1
2124602,37067,3,1
2124602,46166,4,1
2124602,24799,5,0
2124602,30563,6,0
2124602,40706,7,1
2124602,41079,8,0
2124602,44090,9,0
2124602,39947,10,1
2124602,37971,11,1
2124602,45747,12,1
2124602,25043,13,1
2124602,18205,14,1
2124602,29987,15,0
2124602,8021,16,0
2125295,39430,1,0
2125295,12392,2,1
2125295,21162,3,0
2125295,47049,4,0
2125295,15398,5,0
2125295,2923,6,0
2125295,7051,7,0
2125295,12020,8,0
2125295,10036,9,0
2125295,21955,10,0
2125295,18171,11,0
2125295,24852,12,1
2125352,8174,1,1
2125352,20995,2,1
2125352,34243,3,1
2125352,38739,4,1
2125352,24852,5,1
2125352,5764,6,1
2125352,13702,7,1
2125352,30391,8,1
2125352,40604,9,1
2125352,19678,10,1
2125352,19508,11,0
2125352,41665,12,0
2125352,48946,13,0
2125352,41806,14,1
2125352,27845,15,1
2125352,32689,16,0
2125352,9171,17,0
2125352,24382,18,0
2125352,4163,19,0
2125352,12206,20,0
2125352,14462,21,0
2125352,4799,22,0
2125352,17454,23,0
2125352,43295,24,1
2125943,13176,1,1
2125943,27966,2,1
2125943,29589,3,0
2127196,19660,1,1
2127196,196,2,1
2127196,20940,3,1
2127196,30558,4,1
2127196,15680,5,1
2127196,33720,6,1
2127196,37919,7,1
2127196,36534,8,1
2127196,37752,9,1
2127567,12916,1,0
2127567,12451,2,1
2127567,42749,3,1
2127567,5248,4,1
2127567,33677,5,1
2127567,17240,6,0
2127567,26030,7,1
2127567,47876,8,1
2127567,46941,9,0
2127567,36430,10,1
2127567,5025,11,0
2127567,19691,12,0
2127567,23256,13,0
2127567,9577,14,0
2127567,7644,15,0
2128822,23783,1,0
2128822,1398,2,1
2128822,17730,3,0
2128822,41222,4,0
2128822,5131,5,0
2128822,3661,6,0
2128822,38480,7,0
2128822,33462,8,0
2128822,22781,9,0
2128822,9659,10,0
2128822,9422,11,0
2129435,34915,1,0
2129435,36107,2,1
2129435,6852,3,1
2129435,5782,4,1
2129435,21472,5,1
2129435,27548,6,1
2129435,23763,7,1
2129435,13586,8,1
2129435,16696,9,1
2129435,11492,10,1
2129435,27323,11,1
2129435,14163,12,1
2129435,12403,13,1
2129435,24852,14,1
2129435,23322,15,1
2129435,4920,16,1
2129435,48205,17,1
2129435,45541,18,1
2129435,35627,19,1
2129435,39921,20,0
2129435,27801,21,1
2129435,196,22,1
2129435,19863,23,1
2129435,2245,24,0
2129435,4235,25,0
2129435,23909,26,0
2129435,23082,27,0
2129435,13578,28,0
2129435,45961,29,0
2129435,14863,30,0
2129435,42811,31,0
2129435,22276,32,0
2129435,7718,33,0
2129435,17490,34,0
2129843,27156,1,1
2130838,1462,1,0
2130838,2724,2,0
2130838,25422,3,0
2130838,29429,4,0
2130838,48733,5,0
2130838,7877,6,1
2130900,37029,1,0
2130900,48364,2,0
2130900,1446,3,0
2130900,37055,4,0
2130900,26790,5,0
2130900,35951,6,1
2130900,40174,7,0
2130900,43463,8,0
2130900,48642,9,0
2130900,10017,10,0
2130900,28123,11,0
2130900,29662,12,0
2130900,784,13,0
2130900,13176,14,0
2130900,17122,15,0
2130900,29142,16,1
2130900,27695,17,1
2130900,29126,18,0
2131591,13176,1,1
2131591,27845,2,1
2131591,44008,3,1
2131591,27966,4,1
2131591,28204,5,1
2131591,5450,6,1
2131591,24390,7,1
2131591,22825,8,1
2131591,16797,9,1
2131591,25588,10,0
2131591,37011,11,1
2131591,46979,12,0
2131591,41690,13,0
2131591,8424,14,0
2131591,39040,15,0
2131591,2386,16,1
2131591,14766,17,0
2131591,38289,18,0
2131591,18644,19,0
2131591,48453,20,1
2131591,21709,21,0
2131591,20119,22,0
2131591,12576,23,0
2131591,19508,24,1
2131591,18849,25,1
2131591,32757,26,0
2131591,46346,27,1
2131591,30620,28,0
2131591,44868,29,0
2131591,26790,30,0
2131591,31506,31,0
2131914,37687,1,1
2131914,16797,2,1
2133038,8057,1,0
2133038,23375,2,0
2133729,35951,1,1
2133729,26620,2,1
2133729,35451,3,0
2133729,47766,4,0
2133729,20520,5,0
2133729,34530,6,1
2133729,4605,7,1
2133729,26209,8,1
2133729,5373,9,0
2133729,7021,10,1
2133729,28842,11,1
2133729,1999,12,1
2133729,20217,13,0
2133729,42736,14,0
2133729,10106,15,0
2133729,24186,16,0
2133729,30489,17,0
2133729,43961,18,0
2133729,16589,19,0
2134020,13966,1,1
2134020,31717,2,0
2134020,42450,3,1
2134020,18987,4,0
2134020,11941,5,1
2134020,46041,6,1
2134020,30721,7,0
2134172,329,1,1
2134172,11109,2,1
2134172,44233,3,1
2134172,22825,4,1
2134172,18656,5,1
2134172,22935,6,1
2134172,16083,7,1
2134172,24830,8,1
2134172,36832,9,1
2134172,42585,10,1
2134172,48745,11,1
2134172,4562,12,0
2134172,47209,13,1
2134172,11286,14,0
2134172,17948,15,1
2134475,40285,1,0
2134475,40603,2,0
2134475,3071,3,0
2134475,36346,4,0
2134475,44234,5,0
2134475,47006,6,0
2134503,20883,1,1
2134503,15187,2,1
2134503,27845,3,1
2134503,2481,4,1
2134503,17008,5,0
2134503,27323,6,1
2134503,33623,7,1
2134503,365,8,1
2134503,6201,9,1
2134503,10990,10,1
2134503,14147,11,1
2134503,12805,12,0
2134503,241,13,0
2134503,27548,14,0
2134503,641,15,0
2134503,11792,16,0
2134503,49436,17,0
2134503,48246,18,0
2134503,3696,19,1
2134503,28083,20,1
2134503,44142,21,0
2134503,31564,22,0
2134973,23670,1,1
2134973,12916,2,1
2134973,42450,3,1
2134973,16696,4,1
2134973,37520,5,0
2134973,3229,6,0
2134973,37185,7,1
2134973,40031,8,0
2134973,13966,9,0
2134973,49144,10,0
2134973,46341,11,1
2134973,7825,12,0
2134973,1405,13,0
2134973,16628,14,0
2135151,21903,1,0
2135720,1511,1,1
2135720,24852,2,1
2135720,26209,3,1
2135720,41787,4,1
2135720,47626,5,1
2135720,4562,6,1
2135720,47766,7,1
2135720,38456,8,1
2135720,260,9,1
2135720,28842,10,1
2135720,46676,11,0
2135720,43654,12,1
2135720,26497,13,0
2135720,27104,14,0
2135720,8518,15,0
2135720,18531,16,0
2135720,2024,17,0
2135720,25093,18,0
2135720,14573,19,0
2135720,5025,20,1
2135720,22935,21,0
2135720,8193,22,0
2135720,2081,23,0
2135720,3481,24,1
2135720,16797,25,0
2135720,8174,26,1
2135720,25824,27,0
2135720,30489,28,0
2135720,33401,29,0
2135720,18479,30,0
2137490,4605,1,1
2137490,43789,2,1
2137843,2889,1,1
2137843,9515,2,0
2137843,20082,3,0
2137843,23181,4,0
2138984,27966,1,1
2138984,21137,2,1
2138984,11786,3,0
2138984,47626,4,0
2138984,2086,5,0
2138984,10343,6,1
2138984,29439,7,0
2138984,23695,8,1
2139264,47977,1,1
2139264,36316,2,0
2139264,352,3,0
2139264,40174,4,0
2139264,24890,5,0
2139264,17634,6,0
2139264,46522,7,1
2139264,43568,8,1
2139264,13945,9,0
2139264,35894,10,0
2139264,25405,11,0
2139264,33559,12,0
2139264,47429,13,0
2139264,6568,14,1
2139264,7854,15,1
2139264,33575,16,0
2139264,12658,17,0
2139264,17721,18,0
2139264,44926,19,1
2139264,7600,20,1
2139264,44319,21,0
2139264,37147,22,1
2139264,34262,23,1
2139264,45282,24,1
2139264,22699,25,1
2139264,17518,26,1
2139264,6089,27,1
2139264,5303,28,1
2139800,16464,1,0
2139800,17318,2,1
2139800,48734,3,1
2139800,48527,4,1
2139800,4210,5,1
2139800,19511,6,1
2139800,19348,7,1
2139800,34234,8,1
2139800,35199,9,0
2139800,43154,10,0
2140620,9358,1,0
2140620,43352,2,1
2141341,9383,1,1
2141341,47000,2,0
2141341,20607,3,0
2141341,20161,4,1
2141341,46266,5,0
2141341,19884,6,0
2142675,31081,1,1
2142675,27750,2,1
2142675,19895,3,1
2143294,8859,1,1
2143294,40198,2,1
2143294,22151,3,1
2143294,24177,4,1
2143681,5876,1,1
2143681,21903,2,1
2143681,47823,3,1
2143681,39619,4,1
2143681,9472,5,1
2143681,47209,6,1
2143681,43122,7,1
2143681,40174,8,1
2143681,13176,9,1
2143681,44359,10,1
2143681,24964,11,1
2143681,16759,12,1
2143681,45007,13,1
2144171,8390,1,1
2144171,31640,2,1
2144171,24852,3,1
2144171,46676,4,1
2144171,12811,5,1
2144171,12140,6,1
2144171,1485,7,1
2144171,16797,8,1
2144171,1158,9,0
2144171,23785,10,0
2144171,17935,11,0
2144171,40332,12,0
2144171,33664,13,1
2144171,48823,14,0
2144171,31231,15,0
2144171,659,16,0
2144171,11335,17,0
2144171,48205,18,1
2144171,7877,19,1
2144171,39275,20,1
2144171,49054,21,0
2144171,23322,22,1
2144171,20915,23,0
2145042,9623,1,1
2145042,13176,2,1
2145042,8174,3,1
2145042,2825,4,1
2145042,4663,5,1
2145042,30252,6,1
2145042,38739,7,1
2145042,36865,8,1
2145042,5876,9,1
2145042,42265,10,1
2145042,13263,11,1
2145042,26209,12,0
2145042,22720,13,0
2145042,12471,14,1
2145042,24397,15,1
2145042,48450,16,1
2145042,25762,17,1
2145042,13292,18,1
2145042,41665,19,0
2145042,31066,20,0
2145042,46616,21,1
2145042,21323,22,0
2145042,24160,23,0
2145042,17747,24,0
2145042,15950,25,0
2145042,31766,26,0
2145986,49131,1,1
2145986,26317,2,1
2145986,46906,3,1
2145986,5883,4,1
2145986,17224,5,1
2145986,19019,6,1
2145986,38557,7,1
2145986,36456,8,1
2145986,7781,9,1
2145986,48925,10,1
2145986,939,11,1
2145986,30489,12,1
2145986,343,13,1
2146004,32864,1,1
2146004,39040,2,1
2146004,21903,3,1
2146004,41149,4,1
2146004,26940,5,1
2146004,24964,6,1
2146033,3031,1,1
2146033,47163,2,0
2146033,4781,3,0
2146033,30593,4,1
2146033,27037,5,1
2146033,33754,6,1
2146033,18523,7,1
2146033,40571,8,1
2146033,33787,9,1
2146033,4957,10,1
2146033,46239,11,1
2146033,32303,12,1
2146033,24852,13,1
2146033,28204,14,1
2146033,41787,15,1
2146033,28199,16,1
2146033,7131,17,1
2146033,7177,18,1
2146033,3696,19,1
2146033,7648,20,1
2146033,16797,21,1
2146033,11777,22,0
2146033,16953,23,1
2146033,21709,24,1
2146033,35989,25,1
2146033,13494,26,1
2146033,24518,27,1
2146033,6567,28,1
2146033,12280,29,1
2146418,38928,1,1
2146418,10326,2,1
2146418,12341,3,1
2147419,39275,1,1
2148755,22677,1,0
2148755,37935,2,1
2148755,1618,3,1
2148755,13807,4,1
2148755,23288,5,1
2148755,8112,6,1
2148755,13176,7,1
2148755,26756,8,1
2148755,19322,9,1
2148755,47209,10,1
2148755,5479,11,1
2148755,19731,12,1
2148755,35042,13,1
2148755,29311,14,0
2148755,39619,15,0
2148755,43582,16,1
2148873,14992,1,1
2148873,21903,2,1
2148873,781,3,0
2148873,46979,4,0
2148873,3843,5,0
2148873,47734,6,1
2148873,10246,7,0
2148873,28941,8,0
2148873,34325,9,0
2148873,6297,10,0
2148873,30027,11,0
2148873,581,12,1
2148873,5450,13,0
2148873,9092,14,1
2148873,15028,15,0
2148873,34969,16,0
2148873,12031,17,0
2148873,39024,18,0
2148873,21137,19,0
2148873,44970,20,0
2148873,23769,21,0
2148873,4932,22,0
2148873,27600,23,0
2148873,2314,24,1
2148873,45167,25,0
2149143,34197,1,1
2149143,35628,2,1
2149143,23953,3,0
2149143,13176,4,1
2149143,32689,5,0
2149143,4799,6,0
2149143,14511,7,0
2149143,11933,8,0
2149143,24841,9,1
2149143,9839,10,1
2149143,15287,11,0
2149143,40467,12,0
2149143,23375,13,0
2150528,47788,1,1
2150528,21288,2,1
2150528,17313,3,1
2150528,44683,4,1
2150528,13259,5,1
2150528,30827,6,1
2150528,43352,7,1
2150528,1940,8,1
2150528,13575,9,1
2150770,33783,1,1
2150770,32455,2,1
2150770,19828,3,0
2150770,46562,4,1
2150925,47404,1,0
2150925,33147,2,0
2150925,42282,3,0
2150925,8803,4,0
2150925,44683,5,0
2150925,907,6,0
2151223,196,1,1
2151223,14947,2,1
2151223,47766,3,0
2151223,47357,4,1
2151223,26138,5,1
2151223,6635,6,0
2151223,45253,7,0
2151839,48679,1,0
2151839,28204,2,1
2151839,33731,3,0
2151839,8955,4,0
2151839,8424,5,1
2151839,28985,6,0
2151839,35221,7,1
2151839,42828,8,0
2151839,38557,9,0
2152129,24852,1,1
2152129,27845,2,1
2152129,19660,3,1
2152129,5450,4,1
2152129,16254,5,1
2152129,1185,6,1
2152129,8381,7,1
2152129,7781,8,1
2152129,4920,9,1
2152129,21376,10,1
2152129,13225,11,1
2152129,9076,12,1
2152129,46820,13,1
2152129,47626,14,1
2152129,31596,15,1
2152129,26497,16,1
2152129,28204,17,1
2152129,36085,18,1
2152129,13870,19,1
2152129,45537,20,1
2152129,21137,21,1
2152129,17487,22,1
2152129,44948,23,0
2152129,13740,24,0
2152129,2452,25,1
2152129,260,26,0
2152747,3999,1,1
2152747,46979,2,0
2152747,8424,3,1
2152747,16797,4,0
2152747,47766,5,1
2152747,16759,6,1
2152747,26648,7,0
2152747,5161,8,1
2152747,44570,9,0
2152747,20632,10,0
2152747,49383,11,1
2152747,30953,12,0
2152747,10121,13,0
2152747,11286,14,0
2152747,1000,15,1
2152747,19478,16,0
2152747,21730,17,0
2152747,44422,18,1
2152747,26574,19,0
2152747,48859,20,0
2152747,16083,21,0
2152747,42736,22,1
2152747,14678,23,0
2152747,21903,24,1
2152747,37067,25,0
2152747,40593,26,1
2152747,44987,27,0
2152747,39558,28,1
2152747,2326,29,1
2153259,28985,1,1
2153259,42551,2,1
2153259,30142,3,1
2153448,4210,1,1
2153448,16039,2,0
2153448,38833,3,1
2153448,4138,4,0
2153448,44375,5,0
2153536,19660,1,0
2153536,11520,2,1
2153536,41544,3,1
2153536,13535,4,1
2153536,16185,5,1
2153536,39558,6,1
2153536,47766,7,1
2153536,33731,8,1
2153804,7628,1,1
2153804,38051,2,0
2153804,33956,3,0
2153804,28990,4,1
2153804,45954,5,1
2153804,8859,6,0
2154933,39619,1,0
2154933,22474,2,0
2154933,39138,3,0
2155181,38266,1,1
2155181,17704,2,1
2155181,44142,3,1
2155181,49517,4,1
2155181,34370,5,1
2155181,15860,6,1
2155181,22021,7,1
2155181,19691,8,1
2155181,12743,9,1
2155181,47941,10,1
2155181,45064,11,1
2155181,9009,12,1
2155181,26604,13,1
2155181,10957,14,1
2155181,39275,15,1
2155181,39157,16,1
2155181,22212,17,1
2155181,264,18,1
2155181,46582,19,1
2155181,35045,20,1
2155181,18792,21,1
2155181,38341,22,1
2155181,8193,23,1
2155181,35004,24,1
2155181,40376,25,1
2155181,6052,26,1
2155181,15109,27,1
2155181,24097,28,1
2155181,3992,29,1
2155181,30340,30,1
2155181,44487,31,1
2155181,7631,32,1
2155181,26040,33,1
2155181,14901,34,1
2155181,7901,35,1
2155181,8744,36,1
2155181,29613,37,0
2155181,38485,38,1
2155181,5782,39,1
2155181,18337,40,0
2155181,6576,41,1
2155181,31506,42,1
2155181,47516,43,1
2155181,12782,44,1
2155181,24852,45,0
2155552,4920,1,1
2155552,5024,2,1
2155552,33731,3,1
2155552,42768,4,1
2155552,13517,5,1
2155552,14992,6,1
2155552,16797,7,1
2155552,4210,8,1
2155552,35417,9,0
2155793,15011,1,1
2155849,28985,1,1
2155849,47766,2,1
2155849,19660,3,1
2155849,39275,4,1
2155849,15399,5,1
2155849,46667,6,1
2155849,17086,7,1
2155849,22935,8,0
2155849,17828,9,0
2155849,33120,10,0
2156145,24852,1,1
2156145,5450,2,1
2156145,8277,3,1
2156145,30391,4,1
2156145,26209,5,1
2156145,28226,6,1
2156145,14852,7,1
2156145,2962,8,1
2157689,24799,1,1
2157689,30563,2,1
2157689,28761,3,1
2157689,44683,4,1
2157689,32486,5,0
2157689,24160,6,0
2157689,48679,7,1
2157689,28535,8,0
2157689,49075,9,0
2157689,38944,10,0
2157689,14744,11,0
2157689,48523,12,1
2157689,46138,13,0
2157689,11494,14,0
2157939,34466,1,1
2157939,4605,2,0
2157939,8809,3,0
2157939,10827,4,0
2157939,44359,5,0
2157939,33120,6,1
2157939,44449,7,0
2157939,8670,8,0
2157939,16823,9,0
2158030,17794,1,0
2158030,46979,2,1
2158030,27521,3,1
2158030,3382,4,0
2158030,24964,5,1
2158030,8277,6,0
2158164,23909,1,1
2158164,26028,2,0
2158164,48015,3,1
2158164,7014,4,0
2158164,4163,5,0
2158164,32029,6,0
2158164,9623,7,1
2158164,38039,8,0
2158164,26691,9,0
2158164,33704,10,0
2158164,3298,11,0
2158164,46692,12,0
2158164,15688,13,0
2158164,44570,14,0
2158164,7304,15,1
2158164,35898,16,1
2158164,29791,17,0
2158164,48057,18,1
2158164,32864,19,1
2158164,28515,20,0
2158164,26472,21,0
2158164,110,22,0
2158164,34969,23,0
2158164,43295,24,0
2158164,47280,25,0
2158164,9411,26,0
2158164,8859,27,0
2158164,44779,28,0
2158164,36326,29,0
2158379,30561,1,0
2158379,5450,2,1
2158379,4960,3,0
2158379,4472,4,1
2158379,20842,5,1
2158379,24852,6,1
2158379,27966,7,1
2158379,4605,8,1
2158379,31717,9,1
2158379,14143,10,0
2158615,9409,1,1
2158615,28384,2,1
2158615,24852,3,1
2158615,43804,4,1
2158615,6383,5,1
2158849,26165,1,1
2158849,44170,2,0
2158849,30406,3,0
2158849,14084,4,1
2158849,21903,5,1
2158849,47766,6,1
2158849,37524,7,0
2159504,7600,1,0
2159504,47357,2,0
2159504,10781,3,0
2159504,42563,4,0
2159504,23630,5,1
2159504,11461,6,0
2159504,5097,7,0
2159504,46567,8,1
2159504,16797,9,0
2159504,20955,10,1
2159629,6383,1,1
2159629,47766,2,1
2159629,24852,3,1
2159629,37646,4,1
2159629,47626,5,1
2159629,31766,6,1
2159629,11827,7,1
2159629,43565,8,1
2161575,19821,1,1
2161575,38844,2,1
2161575,6799,3,1
2161575,31231,4,1
2161575,21137,5,0
2161575,4812,6,0
2161575,399,7,0
2161575,35065,8,0
2161575,5487,9,0
2161575,47520,10,0
2161575,48058,11,0
2161575,12950,12,1
2161575,216,13,1
2161575,29942,14,1
2161575,13079,15,1
2161575,16864,16,0
2161575,38322,17,1
2161586,7673,1,1
2161586,27216,2,0
2161586,41149,3,0
2161586,28123,4,0
2161586,13176,5,0
2161586,27845,6,1
2161586,45123,7,0
2161586,19904,8,0
2161586,30406,9,0
2161586,45007,10,0
2161586,12206,11,0
2161712,43059,1,1
2161712,4658,2,1
2161712,2091,3,1
2161712,39097,4,1
2161712,20738,5,1
2161712,38777,6,1
2161712,33894,7,1
2161712,25513,8,1
2161712,19026,9,1
2161712,8859,10,1
2161712,39877,11,1
2161712,23715,12,1
2161712,26209,13,1
2161712,21137,14,1
2161712,40708,15,1
2161712,9896,16,1
2161712,28842,17,1
2161712,47626,18,1
2161712,39561,19,1
2161712,28928,20,1
2161712,36144,21,0
2161712,41757,22,0
2161712,42699,23,1
2161712,40497,24,0
2161712,22144,25,0
2161712,27845,26,1
2162684,41220,1,0
2162684,12916,2,1
2162684,48118,3,0
2162875,9387,1,1
2162875,2458,2,1
2163670,45570,1,1
2163670,38662,2,1
2163670,35547,3,1
2163670,30305,4,1
2163670,46979,5,1
2163670,6057,6,1
2163670,25890,7,1
2163670,35951,8,1
2163670,17902,9,0
2163670,7120,10,0
2163675,10305,1,1
2163675,26047,2,1
2163675,47866,3,1
2163675,20015,4,1
2163675,11168,5,1
2163675,11737,6,1
2163675,12745,7,0
2163675,26915,8,0
2163675,46720,9,0
2163675,3988,10,0
2163675,43059,11,0
2163675,11352,12,0
2163753,21137,1,1
2163753,9076,2,1
2163753,35217,3,0
2163753,43352,4,0
2163753,14901,5,0
2163753,11270,6,0
2164369,10181,1,1
2164369,7644,2,0
2164369,34063,3,0
2164369,43772,4,1
2164369,41625,5,0
2164369,41844,6,1
2164369,17878,7,0
2164369,16797,8,1
2164369,28199,9,0
2164369,30992,10,0
2164369,16464,11,1
2164369,33122,12,0
2164369,10193,13,0
2164369,4210,14,1
2164940,16409,1,1
2164940,49610,2,1
2164940,47626,3,1
2164940,35140,4,1
2164940,5450,5,1
2164940,46293,6,1
2164940,7676,7,1
2164940,31553,8,1
2164940,39663,9,1
2164940,27521,10,1
2164940,46638,11,1
2164940,42585,12,1
2164940,18718,13,0
2165833,48746,1,1
2165833,22275,2,1
2165833,48246,3,1
2165833,32478,4,1
2167673,21405,1,1
2167673,14947,2,1
2167673,13176,3,1
2167673,18234,4,1
2167673,15649,5,1
2167673,28156,6,1
2167673,5212,7,1
2167673,8518,8,1
2167673,18465,9,1
2167673,16044,10,1
2167673,21938,11,1
2167673,26317,12,1
2167673,23854,13,1
2168697,17948,1,0
2168697,47547,2,1
2168697,35951,3,1
2168697,2452,4,1
2168697,48679,5,1
2168697,21137,6,1
2169045,14218,1,1
2169045,16797,2,1
2169045,28993,3,1
2169045,26040,4,1
2169045,47611,5,1
2169045,9387,6,1
2169045,24561,7,1
2169045,4988,8,1
2169045,6416,9,1
2169045,3808,10,0
2169045,47772,11,1
2169045,16541,12,0
2169045,19459,13,0
2169045,42625,14,0
2169045,26030,15,0
2169045,5923,16,0
2169045,32004,17,0
2169045,12339,18,0
2169045,3522,19,0
2169045,9261,20,0
2169045,42112,21,0
2169045,495,22,0
2169045,34898,23,0
2169045,42475,24,1
2169045,4006,25,0
2169045,1194,26,0
2169045,39250,27,0
2169045,4971,28,0
2169045,8586,29,1
2169045,42460,30,1
2169748,43394,1,0
2169748,38567,2,1
2170136,38693,1,0
2170136,49683,2,1
2170136,43735,3,1
2170136,42265,4,1
2170136,33198,5,0
2170136,44436,6,0
2170136,6475,7,0
2171083,2078,1,1
2171083,47209,2,1
2171083,46667,3,0
2171083,38383,4,1
2171083,26209,5,1
2171083,36550,6,1
2171083,46979,7,1
2171083,36034,8,1
2171083,47011,9,1
2171083,8277,10,1
2171083,21903,11,1
2171083,28842,12,1
2171370,24267,1,1
2171370,21872,2,1
2171370,21511,3,0
2171370,45671,4,0
2171370,8424,5,0
2171370,38293,6,0
2171370,3376,7,1
2171370,34126,8,1
2171734,46667,1,1
2171734,4605,2,1
2171734,21137,3,1
2171734,29694,4,0
2171734,16759,5,1
2171734,47209,6,1
2171734,31506,7,1
2171734,47500,8,0
2171734,15411,9,0
2171734,47626,10,1
2171734,10749,11,0
2171734,27845,12,1
2171734,21405,13,1
2171734,26369,14,0
2171734,17159,15,0
2171734,37067,16,0
2171734,48130,17,0
2172825,329,1,0
2172825,24852,2,1
2172825,19261,3,0
2172825,34969,4,1
2172825,16797,5,1
2172825,43789,6,1
2172825,37966,7,1
2172825,39890,8,1
2172825,39928,9,1
2172825,33000,10,1
2172825,4605,11,1
2172825,33590,12,0
2173039,43768,1,1
2173039,33572,2,1
2173039,21137,3,1
2173039,35951,4,1
2173039,13176,5,1
2173039,35992,6,1
2173039,26209,7,1
2173039,17902,8,1
2173039,24964,9,1
2173039,15287,10,1
2173039,19678,11,1
2173039,35168,12,1
2173039,3634,13,1
2173039,42828,14,1
2173039,39040,15,1
