order_products__train_id,order_id,product_id,add_to_cart_order,reordered
41468,2079030,23634,6,1
41469,2079030,7156,7,1
41470,2079030,4562,8,1
41471,2079030,14874,9,1
41472,2079030,24221,10,0
41473,2079030,19677,11,1
41474,2079030,25272,12,1
41475,2079030,8567,13,1
41476,2079030,8021,14,1
41477,2079030,42347,15,1
41478,2079030,47626,16,1
41479,2079030,8193,17,0
41480,2079249,13198,1,1
41481,2079249,24852,2,1
41482,2079249,49448,3,0
41483,2079249,5883,4,1
41484,2079249,38890,5,1
41485,2079249,49235,6,1
41486,2079249,6317,7,1
41487,2079249,25753,8,0
41488,2079249,20995,9,0
41489,2079249,9515,10,0
41490,2079249,18814,11,0
41491,2079249,43504,12,0
41492,2079249,11513,13,0
41493,2079249,43821,14,0
41494,2079249,34310,15,0
41495,2079249,4462,16,0
41496,2079249,48559,17,0
41497,2080362,19006,1,1
41498,2080362,45633,2,1
41499,2080362,24654,3,0
41500,2080362,21513,4,0
41501,2080362,35343,5,0
41502,2080362,8929,6,1
41503,2080362,32360,7,1
41504,2080362,24499,8,1
41505,2080362,25882,9,1
41506,2080362,6297,10,1
41507,2080362,19348,11,1
41508,2080362,26914,12,0
41509,2080697,17482,1,0
41510,2080697,49001,2,1
41511,2081304,22089,1,1
41512,2081304,25804,2,1
41513,2081304,32478,3,0
41514,2081304,9292,4,1
41515,2081304,32747,5,1
41516,2081329,7815,1,1
41517,2081329,47455,2,1
41518,2081912,33768,1,1
41519,2082121,44632,1,1
41520,2082121,35221,2,1
41521,2082121,13176,3,1
41522,2082121,22035,4,1
41523,2082121,47766,5,1
41524,2082121,48679,6,1
41525,2082121,24214,7,1
41526,2082121,18487,8,0
41527,2082121,22423,9,0
41528,2082121,39475,10,1
41529,2082121,42139,11,1
41530,2082121,35951,12,0
41531,2082121,19048,13,0
41532,2082121,3142,14,0
41533,2082703,33098,1,1
41534,2082703,33731,2,1
41535,2082703,21137,3,1
41536,2082703,46802,4,1
41537,2082703,12341,5,1
41538,2082703,18340,6,1
41539,2082703,1463,7,1
41540,2082703,5077,8,1
41541,2082732,21137,1,1
41542,2082732,1890,2,1
41543,2082732,35547,3,1
41544,2082732,13176,4,1
41545,2082732,5876,5,1
41546,2082732,28785,6,1
41547,2083041,46743,1,1
41548,2083041,32684,2,1
41549,2083041,18394,3,1
41550,2083041,28280,4,1
41551,2083041,44142,5,1
41552,2083787,11777,1,1
41553,2083787,17794,2,1
41554,2083787,20738,3,1
41555,2083787,45106,4,1
41556,2083787,41213,5,1
41557,2083872,39332,1,0
41558,2084012,21137,1,0
41559,2084012,24852,2,1
41560,2084012,28823,3,0
41561,2084012,19402,4,0
41562,2084012,20126,5,0
41563,2084403,26751,1,0
41564,2084403,31506,2,1
41565,2084403,40386,3,0
41566,2084403,4136,4,0
41567,2084403,40354,5,0
41568,2084403,13176,6,0
41569,2084403,30391,7,1
41570,2084847,17807,1,1
41571,2084847,8467,2,1
41572,2084847,20287,3,0
41573,2084847,45679,4,1
41574,2084847,18020,5,1
41575,2084847,38374,6,1
41576,2084847,38531,7,0
41577,2084847,14633,8,0
41578,2084989,30391,1,1
41579,2084989,33316,2,0
41580,2084989,49192,3,1
41581,2084989,11520,4,1
41582,2084989,27437,5,1
41583,2084989,13380,6,1
41584,2084989,27521,7,1
41585,2084989,38650,8,0
41586,2084989,26940,9,0
41587,2084989,14678,10,0
41588,2084989,34126,11,1
41589,2084989,3464,12,1
41590,2084989,40706,13,1
41591,2084989,39877,14,1
41592,2084989,22035,15,1
41593,2084989,24933,16,1
41594,2084989,39928,17,1
41595,2084989,32927,18,0
41596,2084989,13852,19,0
41597,2084989,7120,20,1
41598,2084989,4781,21,1
41599,2084989,21783,22,0
41600,2084989,33873,23,0
41601,2084989,35202,24,1
41602,2084989,13176,25,1
41603,2084989,3957,26,1
41604,2084989,44953,27,1
41605,2084989,17429,28,1
41606,2085828,38544,1,1
41607,2085828,4962,2,1
41608,2085828,32293,3,0
41609,2085828,1463,4,1
41610,2085828,13225,5,1
41611,2085828,5785,6,1
41612,2085828,22963,7,1
41613,2086166,31215,1,1
41614,2086166,22151,2,1
41615,2086166,34993,3,0
41616,2086166,4920,4,1
41617,2086166,37646,5,0
41618,2086166,37067,6,0
41619,2086166,17758,7,0
41620,2086166,47993,8,0
41621,2086166,27086,9,1
41622,2086166,17316,10,1
41623,2086166,21137,11,1
41624,2086166,41363,12,1
41625,2086285,32360,1,0
41626,2086285,11074,2,1
41627,2086285,38533,3,0
41628,2086285,46275,4,0
41629,2086285,31506,5,0
41630,2086285,36099,6,0
41631,2086285,13540,7,0
41632,2086285,3298,8,0
41633,2086285,22825,9,0
41634,2086285,14399,10,1
41635,2086285,36189,11,0
41636,2086285,31215,12,0
41637,2086285,39041,13,1
41638,2086285,43768,14,1
41639,2086285,38044,15,0
41640,2086528,5876,1,1
41641,2086528,13176,2,1
41642,2086528,605,3,0
41643,2086528,10493,4,0
41644,2086528,21050,5,0
41645,2086528,10868,6,0
41646,2086528,12564,7,0
41647,2086528,39600,8,0
41648,2086528,1939,9,0
41649,2086528,45815,10,0
41650,2086528,48423,11,0
41651,2086528,48806,12,1
41652,2086976,27544,1,1
41653,2086976,46979,2,1
41654,2086976,8626,3,0
41655,2087585,44632,1,1
41656,2087853,25181,1,1
41657,2087853,46490,2,1
41658,2087853,17557,3,1
41659,2087853,7835,4,1
41660,2087853,2780,5,1
41661,2087853,30233,6,1
41662,2087853,5564,7,0
41663,2087853,46115,8,1
41664,2087853,19057,9,0
41665,2087853,8174,10,0
41666,2089703,24852,1,1
41667,2089703,27966,2,1
41668,2089703,9076,3,1
41669,2089703,49191,4,0
41670,2089703,44632,5,1
41671,2089703,31374,6,0
41672,2089703,21252,7,0
41673,2089703,23580,8,1
41674,2089703,41844,9,1
41675,2089826,1365,1,1
41676,2089826,13866,2,1
41677,2089826,5422,3,1
41678,2089826,46522,4,1
41679,2089826,5460,5,1
41680,2089826,33000,6,1
41681,2089826,28371,7,1
41682,2089826,36843,8,1
41683,2089826,36266,9,1
41684,2090152,33043,1,1
41685,2090152,14992,2,1
41686,2090152,20042,3,1
41687,2090152,322,4,1
41688,2090152,42294,5,0
41689,2090152,13198,6,0
41690,2090152,45582,7,1
41691,2090152,10243,8,1
41692,2090152,35108,9,1
41693,2091078,31960,1,1
41694,2091078,11258,2,1
41695,2091078,40925,3,0
41696,2091078,40174,4,1
41697,2091078,19488,5,1
41698,2091078,46584,6,1
41699,2091078,29594,7,1
41700,2091078,24852,8,1
41701,2091078,31915,9,1
41702,2091078,34588,10,1
41703,2091343,18963,1,0
41704,2091343,44987,2,0
41705,2091343,28745,3,0
41706,2091343,13176,4,1
41707,2091343,23848,5,1
41708,2092071,7228,1,0
41709,2092071,4957,2,1
41710,2092071,18926,3,1
41711,2092071,18523,4,0
41712,2092071,26620,5,1
41713,2092071,35221,6,1
41714,2092071,44632,7,1
41715,2092071,49191,8,1
41716,2092071,24852,9,1
41717,2092071,30489,10,1
41718,2092071,32585,11,0
41719,2092071,21376,12,1
41720,2094389,4605,1,0
41721,2094389,45007,2,0
41722,2094389,30406,3,0
41723,2094389,35838,4,0
41724,2094389,28842,5,1
41725,2094389,9784,6,0
41726,2094389,32441,7,0
41727,2094389,44368,8,0
41728,2094389,24198,9,0
41729,2094389,47626,10,1
41730,2094389,26209,11,0
41731,2094389,39408,12,0
41732,2094389,17316,13,1
41733,2094389,23405,14,0
41734,2094389,9837,15,0
41735,2094551,16387,1,0
41736,2094551,20127,2,1
41737,2094551,24680,3,1
41738,2094551,21137,4,1
41739,2094551,26604,5,1
41740,2094551,18670,6,0
41741,2094551,36994,7,1
41742,2094551,34,8,1
41743,2094551,46667,9,1
41744,2094551,43789,10,1
41745,2094551,13702,11,1
41746,2094551,39984,12,1
41747,2094551,27521,13,0
41748,2094551,49664,14,0
41749,2094551,8518,15,0
41750,2094551,47766,16,0
41751,2094551,45437,17,0
41752,2094551,24179,18,0
41753,2095261,18370,1,1
41754,2095261,45204,2,0
41755,2095261,43789,3,0
41756,2095385,14005,1,1
41757,2095385,47626,2,0
41758,2095385,15780,3,0
41759,2095385,42719,4,0
41760,2095385,38179,5,0
41761,2095385,31755,6,0
41762,2095385,4317,7,0
41763,2096205,42585,1,1
41764,2096205,6948,2,1
41765,2096205,27845,3,1
41766,2096205,33120,4,1
41767,2096205,37067,5,0
41768,2096205,21903,6,1
41769,2096205,34243,7,1
41770,2096205,27521,8,1
41771,2096205,34256,9,0
41772,2096510,16797,1,0
41773,2096510,44787,2,1
41774,2096510,47209,3,1
41775,2096510,29270,4,1
41776,2096510,13292,5,1
41777,2096510,26209,6,1
41778,2096510,21903,7,1
41779,2096510,27966,8,1
41780,2096510,48628,9,1
41781,2096510,27344,10,1
41782,2096510,31343,11,0
41783,2096510,226,12,0
41784,2096510,45066,13,0
41785,2096510,40706,14,0
41786,2096510,45007,15,0
41787,2096510,30305,16,0
41788,2096510,46979,17,1
41789,2096677,28031,1,1
41790,2096677,48578,2,1
41791,2096677,15005,3,1
41792,2096677,42866,4,1
41793,2096677,39132,5,0
41794,2096677,21512,6,0
41795,2096677,40732,7,0
41796,2096677,47525,8,0
41797,2096677,6470,9,0
41798,2097145,7912,1,0
41799,2097145,28384,2,1
41800,2097145,13077,3,1
41801,2097145,27179,4,1
41802,2097729,46979,1,1
41803,2097729,21903,2,1
41804,2097729,47766,3,1
41805,2097729,19057,4,1
41806,2097729,22935,5,1
41807,2097729,10385,6,1
41808,2097729,28380,7,1
41809,2097729,21137,8,1
41810,2097729,10749,9,1
41811,2097729,42307,10,1
41812,2097729,48720,11,1
41813,2097729,24489,12,1
41814,2097729,11440,13,0
41815,2097729,43768,14,1
41816,2097729,15290,15,1
41817,2097729,329,16,1
41818,2097729,44987,17,0
41819,2097729,21010,18,0
41820,2097729,890,19,0
41821,2097729,11520,20,1
41822,2097828,12813,1,1
41823,2097828,19505,2,1
41824,2097828,22436,3,0
41825,2097828,44223,4,1
41826,2097828,1368,5,1
41827,2097828,1327,6,1
41828,2097828,31954,7,0
41829,2097859,33198,1,1
41830,2097859,30304,2,1
41831,2097859,7834,3,1
41832,2097859,35221,4,1
41833,2097859,34262,5,1
41834,2097859,32684,6,1
41835,2097859,25513,7,1
41836,2097859,23670,8,1
41837,2097859,30135,9,1
41838,2097859,23713,10,1
41839,2097859,852,11,1
41840,2097859,20119,12,1
41841,2097859,39680,13,1
41842,2097859,48290,14,1
41843,2097859,49235,15,1
41844,2097859,13174,16,1
41845,2097859,44512,17,1
41846,2097859,3375,18,1
41847,2097859,38656,19,1
41848,2097859,33493,20,1
41849,2097859,14058,21,1
41850,2097859,9432,22,1
41851,2097914,24852,1,1
41852,2097914,26209,2,0
41853,2097914,9825,3,1
41854,2097914,26914,4,1
41855,2097914,44596,5,1
41856,2097914,38274,6,1
41857,2097914,26201,7,1
41858,2097914,28849,8,1
41859,2097914,22260,9,1
41860,2097914,21872,10,0
41861,2097914,14218,11,0
41862,2097914,27267,12,0
41863,2098278,45504,1,1
41864,2098278,10545,2,1
41865,2098278,1890,3,1
41866,2098278,20392,4,1
41867,2098278,17794,5,1
41868,2098278,15290,6,1
41869,2098278,47209,7,1
41870,2098278,10301,8,1
41871,2098278,25138,9,1
41872,2098278,29328,10,1
41873,2098278,27966,11,1
41874,2098278,2452,12,1
41875,2098278,14678,13,1
41876,2098278,47672,14,1
41877,2098278,12039,15,1
41878,2098278,12023,16,1
41879,2098278,19048,17,1
41880,2098278,2124,18,1
41881,2098278,1468,19,1
41882,2098278,40604,20,1
41883,2098278,9687,21,1
41884,2098278,44359,22,1
41885,2098278,47626,23,1
41886,2098278,16995,24,1
41887,2098278,8012,25,1
41888,2098278,14656,26,1
41889,2098278,18272,27,1
41890,2098278,39699,28,0
41891,2098278,1090,29,0
41892,2098278,25588,30,0
41893,2098408,21633,1,1
41894,2098408,22470,2,1
41895,2098408,12020,3,1
41896,2098408,30162,4,1
41897,2098408,13117,5,1
41898,2098408,24850,6,1
41899,2098408,10695,7,0
41900,2098547,31343,1,1
41901,2098895,33098,1,1
41902,2098895,30827,2,1
41903,2098895,21292,3,1
41904,2098895,13575,4,1
41905,2098895,46931,5,0
41906,2098895,32923,6,0
41907,2098895,23452,7,0
41908,2100409,14477,1,1
41909,2100409,2855,2,1
41910,2101751,23405,1,0
41911,2101751,42078,2,1
41912,2102238,30908,1,0
41913,2102238,30949,2,0
41914,2102238,21137,3,1
41915,2102238,27966,4,1
41916,2102238,43234,5,1
41917,2102238,22825,6,1
41918,2102238,8277,7,0
41919,2103441,14636,1,1
41920,2103441,18019,2,1
41921,2103441,9810,3,1
41922,2103441,24852,4,1
41923,2103441,8424,5,1
41924,2103441,39190,6,1
41925,2103441,34092,7,1
41926,2103441,43565,8,1
41927,2103441,40897,9,1
41928,2103441,15860,10,1
41929,2103441,22849,11,1
41930,2103441,3318,12,1
41931,2103441,10902,13,1
41932,2103441,14901,14,1
41933,2103441,5636,15,1
41934,2103441,43263,16,0
41935,2103441,20297,17,1
41936,2103441,45066,18,1
41937,2103441,47865,19,0
41938,2103441,46203,20,0
41939,2103441,4461,21,0
41940,2103441,10255,22,0
41941,2103441,2305,23,1
41942,2103452,47943,1,1
41943,2103452,8277,2,1
41944,2103452,7381,3,1
41945,2103452,36646,4,1
41946,2103452,33642,5,1
41947,2103452,10814,6,1
41948,2103452,16757,7,1
41949,2103452,35688,8,1
41950,2103452,13668,9,1
41951,2103452,33043,10,1
41952,2103452,1336,11,1
41953,2103452,47601,12,1
41954,2103452,31701,13,1
41955,2103452,21195,14,1
41956,2103452,36793,15,1
41957,2103452,32864,16,0
41958,2103452,47209,17,1
41959,2103452,21137,18,1
41960,2103452,36342,19,0
41961,2103481,4731,1,1
41962,2103481,6324,2,0
41963,2103481,11134,3,0
41964,2103481,22178,4,0
41965,2104249,16145,1,1
41966,2104249,10644,2,1
41967,2104249,26165,3,0
41968,2104249,4844,4,0
41969,2104249,24852,5,0
41970,2104249,31231,6,0
41971,2104249,31564,7,0
41972,2106384,39527,1,1
41973,2106384,1511,2,0
41974,2106384,39180,3,0
41975,2106384,2716,4,1
41976,2106384,47029,5,1
41977,2106384,35851,6,1
41978,2106384,42710,7,1
41979,2106384,6104,8,0
41980,2106384,21903,9,1
41981,2106384,42265,10,0
41982,2106384,24489,11,0
41983,2106384,16797,12,0
41984,2106384,37067,13,0
41985,2106384,39928,14,1
41986,2106384,37646,15,0
41987,2106384,17949,16,0
41988,2106384,19019,17,0
41989,2106384,47209,18,1
41990,2106384,32139,19,0
41991,2106384,30391,20,0
41992,2106384,15290,21,0
41993,2106384,2295,22,0
41994,2106384,1215,23,0
41995,2106384,40706,24,0
41996,2106384,8955,25,0
41997,2106384,18811,26,0
41998,2106384,17795,27,0
41999,2106384,32689,28,0
42000,2106384,47626,29,0
42001,2106384,31717,30,1
42002,2106384,8518,31,0
42003,2106384,4605,32,0
42004,2106384,46962,33,0
42005,2106384,17461,34,0
42006,2108642,33232,1,1
42007,2108642,32177,2,1
42008,2108642,46667,3,1
42009,2108642,4086,4,1
42010,2108642,13176,5,1
42011,2108642,5876,6,1
42012,2108642,27012,7,1
42013,2108642,31717,8,1
42014,2108642,1398,9,1
42015,2108642,22365,10,1
42016,2108642,40342,11,1
42017,2108642,39812,12,1
42018,2108642,39825,13,1
42019,2108642,21616,14,1
42020,2108642,8518,15,1
42021,2108642,34040,16,1
42022,2108642,33120,17,1
42023,2108642,22935,18,1
42024,2108642,4461,19,1
42025,2108642,16525,20,0
42026,2108642,34530,21,1
42027,2108642,23405,22,1
42028,2108642,2411,23,1
42029,2108642,10246,24,1
42030,2108642,12341,25,1
42031,2108642,20995,26,0
42032,2108642,19049,27,0
42033,2108642,436,28,0
42034,2108642,45578,29,0
42035,2108642,18250,30,0
42036,2108642,39877,31,1
42037,2108642,14809,32,1
42038,2108642,514,33,0
42039,2108642,19508,34,0
42040,2108642,8244,35,0
42041,2108642,32665,36,0
42042,2108642,29506,37,0
42043,2108642,12896,38,0
42044,2108642,49158,39,0
42045,2108642,25696,40,0
42046,2108642,16825,41,0
42047,2108642,36212,42,0
42048,2108642,17694,43,0
42049,2108642,31075,44,0
42050,2108642,45200,45,0
42051,2108642,742,46,0
42052,2108642,21903,47,1
42053,2109428,343,1,0
42054,2109428,5450,2,1
42055,2109428,10132,3,1
42056,2109428,21137,4,1
42057,2109428,33352,5,1
42058,2109428,43961,6,0
42059,2109428,43713,7,1
42060,2109428,23375,8,1
42061,2109428,18027,9,1
42062,2109428,2086,10,1
42063,2109428,41149,11,1
42064,2109428,37220,12,1
42065,2109428,35263,13,0
42066,2109428,27966,14,1
42067,2109428,13852,15,0
42068,2109428,17162,16,0
42069,2109428,46902,17,0
42070,2109428,30707,18,1
42071,2109428,39094,19,0
42072,2109428,38480,20,0
42073,2110016,24852,1,1
42074,2110016,5456,2,1
42075,2110016,47766,3,1
42076,2110016,4920,4,1
42077,2110016,16797,5,1
42078,2110016,43961,6,0
42079,2110016,42495,7,0
42080,2110016,12456,8,0
42081,2110510,12239,1,0
42082,2110510,45960,2,0
42083,2110510,31890,3,0
42084,2110510,42425,4,0
42085,2110510,37687,5,0
42086,2110510,23634,6,1
42087,2110952,40706,1,1
42088,2110952,12395,2,1
42089,2110952,41149,3,1
42090,2110952,34584,4,1
42091,2110952,37022,5,1
42092,2110952,18918,6,1
42093,2110952,46802,7,1
42094,2110952,21903,8,1
42095,2110952,13176,9,1
42096,2110952,43768,10,1
42097,2111236,49235,1,1
42098,2111236,44987,2,1
42099,2111236,1,3,1
42100,2111236,44547,4,1
42101,2111236,12341,5,1
42102,2111236,13176,6,0
42103,2111236,48532,7,1
42104,2112500,1158,1,1
42105,2112500,22959,2,1
42106,2112500,26209,3,1
42107,2112500,24852,4,1
42108,2112500,31640,5,1
42109,2112500,2326,6,1
42110,2112500,23025,7,1
42111,2112500,49201,8,1
42112,2112500,38985,9,1
42113,2112500,19938,10,1
42114,2112500,20380,11,1
42115,2112500,34061,12,0
42116,2112500,29117,13,0
42117,2112500,216,14,0
42118,2112500,22035,15,0
42119,2112500,13772,16,0
42120,2112500,30668,17,0
42121,2112500,22825,18,1
42122,2112500,3494,19,0
42123,2112544,14947,1,1
42124,2112544,24852,2,1
42125,2112544,47766,3,1
42126,2112544,28465,4,0
42127,2112544,28985,5,1
42128,2112544,34243,6,1
42129,2112544,46051,7,0
42130,2112544,22935,8,1
42131,2112544,21137,9,1
42132,2112544,9076,10,0
42133,2112544,2966,11,0
42134,2112544,3055,12,0
42135,2112544,2326,13,1
42136,2112544,18727,14,0
42137,2112544,12798,15,0
42138,2112544,31338,16,0
42139,2113525,49235,1,1
42140,2113525,36472,2,1
42141,2113525,41400,3,1
42142,2113525,196,4,0
42143,2113525,46149,5,0
42144,2113602,42356,1,1
42145,2113602,21085,2,1
42146,2113602,30855,3,1
42147,2113602,45504,4,1
42148,2113602,7175,5,1
42149,2113602,6104,6,1
42150,2113602,35715,7,1
42151,2113602,29801,8,0
42152,2114100,7862,1,0
42153,2114100,5068,2,1
42154,2114100,30827,3,1
42155,2114278,13176,1,1
42156,2114390,4920,1,1
42157,2114854,25197,1,1
42158,2114854,25272,2,1
42159,2114854,45763,3,1
42160,2114854,39922,4,1
42161,2114854,47766,5,1
42162,2114854,20169,6,1
42163,2114854,39275,7,1
42164,2114854,6873,8,1
42165,2114854,46069,9,0
42166,2115032,13176,1,1
42167,2115032,49683,2,0
42168,2116716,8073,1,1
42169,2116716,33198,2,1
42170,2116716,30307,3,1
42171,2116716,48730,4,0
42172,2116716,40332,5,1
42173,2116716,43789,6,1
42174,2116716,43371,7,0
42175,2117041,21101,1,1
42176,2117041,25146,2,1
42177,2117041,45948,3,0
42178,2117424,4210,1,1
42179,2117424,29646,2,1
42180,2117424,35507,3,0
42181,2117424,9121,4,0
42182,2117424,8266,5,1
42183,2117424,4146,6,1
42184,2117424,32047,7,1
42185,2117424,15976,8,1
42186,2117424,31725,9,1
42187,2117424,12562,10,0
42188,2117424,309,11,1
42189,2117424,5097,12,1
42190,2117424,40623,13,0
42191,2117424,35661,14,0
42192,2117424,9733,15,0
42193,2117424,20244,16,0
42194,2117424,7117,17,0
42195,2118310,39464,1,1
42196,2118310,8920,2,1
42197,2118310,40454,3,1
42198,2118310,43352,4,1
42199,2118310,13237,5,1
42200,2118310,24382,6,1
42201,2118310,49517,7,0
42202,2118310,39891,8,0
42203,2118310,3518,9,0
42204,2118310,41272,10,0
42205,2118310,14680,11,1
42206,2118310,7605,12,0
42207,2118310,24273,13,0
42208,2118310,1242,14,0
42209,2118310,20116,15,0
42210,2118310,24221,16,0
42211,2118310,43691,17,0
42212,2118310,10673,18,0
42213,2118310,1582,19,0
42214,2118310,32605,20,0
42215,2118511,23322,1,1
42216,2118511,7406,2,1
42217,2118511,22959,3,1
42218,2118511,22882,4,1
42219,2118511,41594,5,0
42220,2118511,28911,6,0
42221,2118518,33184,1,0
42222,2118518,19130,2,1
42223,2118518,23734,3,1
42224,2118518,21650,4,1
42225,2118518,10215,5,0
42226,2118518,17993,6,1
42227,2118996,27020,1,1
42228,2118996,34487,2,1
42229,2118996,16419,3,1
42230,2118996,20955,4,1
42231,2118996,24852,5,1
42232,2118996,24964,6,0
42233,2118996,48364,7,0
42234,2118996,42404,8,1
42235,2118996,39275,9,1
42236,2118996,11185,10,1
42237,2118996,16826,11,1
42238,2118996,10673,12,0
42239,2118996,44678,13,0
42240,2118996,27730,14,0
42241,2118996,42719,15,0
42242,2118996,26483,16,0
42243,2120013,24852,1,1
42244,2120013,28498,2,1
42245,2120013,16797,3,1
42246,2120013,14992,4,1
42247,2120013,30727,5,0
42248,2120013,12121,6,1
42249,2120013,25637,7,1
42250,2120013,766,8,0
42251,2120013,29030,9,1
42252,2120013,28015,10,0
42253,2120013,25513,11,1
42254,2120013,21616,12,0
42255,2120013,18653,13,0
42256,2120013,44570,14,0
42257,2120013,23673,15,0
42258,2120013,38672,16,1
42259,2120013,36962,17,0
42260,2120013,17484,18,1
42261,2120013,5025,19,1
42262,2120013,5077,20,0
42263,2120013,41577,21,1
42264,2120013,30675,22,0
42265,2120013,18610,23,1
42266,2120013,11121,24,1
42267,2120756,44632,1,1
42268,2120756,33572,2,1
42269,2120756,47626,3,1
42270,2120756,47912,4,1
42271,2120756,26209,5,1
42272,2120756,9387,6,1
42273,2120756,25544,7,0
42274,2120756,40706,8,0
42275,2120756,24852,9,0
42276,2120756,24184,10,1
42277,2120756,16882,11,0
42278,2120756,32303,12,0
42279,2121712,38300,1,0
42280,2121712,19887,2,1
42281,2121712,43154,3,1
42282,2121712,27790,4,1
42283,2121712,13176,5,0
42284,2121896,32511,1,1
42285,2121896,11800,2,0
42286,2121896,14508,3,1
42287,2121896,6719,4,1
42288,2121896,39581,5,0
42289,2121896,20166,6,0
42290,2121896,44292,7,1
42291,2121896,42450,8,1
42292,2121896,26633,9,1
42293,2121896,28156,10,0
42294,2122129,8859,1,1
42295,2122129,31848,2,1
42296,2122129,43631,3,1
42297,2122129,29640,4,1
42298,2122129,41290,5,0
42299,2122129,45188,6,1
42300,2122129,32650,7,1
42301,2122129,24852,8,1
42302,2122129,44007,9,1
42303,2122129,10557,10,0
42304,2122129,16143,11,0
42305,2122129,16281,12,0
42306,2122129,4317,13,0
42307,2122129,18341,14,0
42308,2122129,32141,15,1
42309,2122129,13934,16,0
42310,2122273,35946,1,1
42311,2122273,21267,2,1
42312,2122273,28204,3,1
42313,2122273,4562,4,1
42314,2122273,24191,5,0
42315,2122273,36735,6,0
42316,2122365,4210,1,1
42317,2122365,24852,2,1
42318,2122365,43762,3,1
42319,2122365,41978,4,1
42320,2122365,6046,5,1
42321,2122365,43183,6,1
42322,2122365,6340,7,1
42323,2122365,23322,8,1
42324,2122365,4605,9,1
42325,2122365,32689,10,1
42326,2122365,40542,11,1
42327,2122365,32110,12,1
42328,2122365,44761,13,1
42329,2122676,39928,1,0
42330,2122676,31506,2,1
42331,2122676,34126,3,1
42332,2122676,42617,4,1
42333,2122676,29675,5,1
42334,2122676,45007,6,1
42335,2122676,27845,7,1
42336,2122676,47766,8,1
42337,2122676,24852,9,1
42338,2122676,4920,10,1
42339,2122676,21137,11,1
42340,2122676,29594,12,0
42341,2122676,43352,13,1
42342,2122676,9825,14,1
42343,2122676,11352,15,1
42344,2122676,13431,16,1
42345,2122676,40063,17,1
42346,2123473,38444,1,0
42347,2123473,38681,2,0
42348,2123473,24996,3,0
42349,2123473,34862,4,0
42350,2124055,26244,1,0
42351,2124055,3957,2,0
42352,2124055,8309,3,1
42353,2124055,43662,4,0
42354,2124055,45106,5,0
42355,2124055,47912,6,0
42356,2124055,33855,7,0
42357,2124055,11374,8,0
42358,2124055,24799,9,0
42359,2124602,27966,1,1
42360,2124602,22035,2,1
42361,2124602,37067,3,1
42362,2124602,46166,4,1
42363,2124602,24799,5,0
42364,2124602,30563,6,0
42365,2124602,40706,7,1
42366,2124602,41079,8,0
42367,2124602,44090,9,0
42368,2124602,39947,10,1
42369,2124602,37971,11,1
42370,2124602,45747,12,1
42371,2124602,25043,13,1
42372,2124602,18205,14,1
42373,2124602,29987,15,0
42374,2124602,8021,16,0
42375,2125295,39430,1,0
42376,2125295,12392,2,1
42377,2125295,21162,3,0
42378,2125295,47049,4,0
42379,2125295,15398,5,0
42380,2125295,2923,6,0
42381,2125295,7051,7,0
42382,2125295,12020,8,0
42383,2125295,10036,9,0
42384,2125295,21955,10,0
42385,2125295,18171,11,0
42386,2125295,24852,12,1
42387,2125352,8174,1,1
42388,2125352,20995,2,1
42389,2125352,34243,3,1
42390,2125352,38739,4,1
42391,2125352,24852,5,1
42392,2125352,5764,6,1
42393,2125352,13702,7,1
42394,2125352,30391,8,1
42395,2125352,40604,9,1
42396,2125352,19678,10,1
42397,2125352,19508,11,0
42398,2125352,41665,12,0
42399,2125352,48946,13,0
42400,2125352,41806,14,1
42401,2125352,27845,15,1
42402,2125352,32689,16,0
42403,2125352,9171,17,0
42404,2125352,24382,18,0
42405,2125352,4163,19,0
42406,2125352,12206,20,0
42407,2125352,14462,21,0
42408,2125352,4799,22,0
42409,2125352,17454,23,0
42410,2125352,43295,24,1
42411,2125943,13176,1,1
42412,2125943,27966,2,1
42413,2125943,29589,3,0
42414,2127196,19660,1,1
42415,2127196,196,2,1
42416,2127196,20940,3,1
42417,2127196,30558,4,1
42418,2127196,15680,5,1
42419,2127196,33720,6,1
42420,2127196,37919,7,1
42421,2127196,36534,8,1
42422,2127196,37752,9,1
42423,2127567,12916,1,0
42424,2127567,12451,2,1
42425,2127567,42749,3,1
42426,2127567,5248,4,1
42427,2127567,33677,5,1
42428,2127567,17240,6,0
42429,2127567,26030,7,1
42430,2127567,47876,8,1
42431,2127567,46941,9,0
42432,2127567,36430,10,1
42433,2127567,5025,11,0
42434,2127567,19691,12,0
42435,2127567,23256,13,0
42436,2127567,9577,14,0
42437,2127567,7644,15,0
42438,2128822,23783,1,0
42439,2128822,1398,2,1
42440,2128822,17730,3,0
42441,2128822,41222,4,0
42442,2128822,5131,5,0
42443,2128822,3661,6,0
42444,2128822,38480,7,0
42445,2128822,33462,8,0
42446,2128822,22781,9,0
42447,2128822,9659,10,0
42448,2128822,9422,11,0
42449,2129435,34915,1,0
42450,2129435,36107,2,1
42451,2129435,6852,3,1
42452,2129435,5782,4,1
42453,2129435,21472,5,1
42454,2129435,27548,6,1
42455,2129435,23763,7,1
42456,2129435,13586,8,1
42457,2129435,16696,9,1
42458,2129435,11492,10,1
42459,2129435,27323,11,1
42460,2129435,14163,12,1
42461,2129435,12403,13,1
42462,2129435,24852,14,1
42463,2129435,23322,15,1
42464,2129435,4920,16,1
42465,2129435,48205,17,1
42466,2129435,45541,18,1
