product_id,product_name,aisle_id,department_id
25504,45038,117,19
25505,49453,92,18
25506,44268,60,17
25507,12349,94,7
25508,644,21,16
25509,24895,128,3
25510,19696,65,11
25511,1800,25,11
25512,32774,106,12
25513,5267,23,19
25514,34919,97,13
25515,42781,6,2
25516,46544,26,7
25517,28107,88,13
25518,18941,94,7
25519,19893,65,11
25520,37784,2,16
25521,14853,70,11
25522,39600,26,7
25523,20107,69,15
25524,21007,92,18
25525,1535,21,16
25526,5385,110,13
25527,23930,120,16
25528,47572,55,11
25529,709,22,11
25530,19241,92,18
25531,3022,46,19
25532,12632,80,11
25533,47285,21,16
25534,45930,95,15
25535,28573,88,13
25536,43613,50,19
25537,15642,21,16
25538,43145,114,17
25539,26381,21,16
25540,18359,115,7
25541,2108,91,16
25542,33503,131,9
25543,40670,123,4
25544,15766,81,15
25545,37182,105,13
25546,847,60,17
25547,2598,78,19
25548,46295,54,17
25549,25597,19,13
25550,15271,38,1
25551,4430,52,1
25552,31900,130,14
25553,1822,66,6
25554,11155,6,2
25555,26162,114,17
25556,7222,21,16
25557,4759,8,3
25558,21234,31,7
25559,14228,45,19
25560,15654,65,11
25561,13894,17,13
25562,9661,29,13
25563,5282,33,6
25564,42589,92,18
25565,21624,107,19
25566,41775,59,15
25567,27529,124,5
25568,47439,33,6
25569,16398,61,19
25570,13715,52,1
25571,35720,30,6
25572,22138,100,21
25573,30042,29,13
25574,42110,9,9
25575,25364,5,13
25576,35240,17,13
25577,29127,69,15
25578,36487,40,8
25579,27182,15,12
25580,44352,45,19
25581,5044,120,16
25582,13002,118,11
25583,17519,131,9
25584,49301,128,3
25585,16270,99,15
25586,48426,41,8
25587,31937,31,7
25588,39711,24,4
25589,31262,77,7
25590,40477,71,16
25591,5671,63,9
25592,46389,109,11
25593,653,120,16
25594,10299,44,11
25595,8107,1,20
25596,16906,8,3
25597,49230,126,11
25598,31194,120,16
25599,23977,13,20
25600,6641,23,19
25601,24241,38,1
25602,4848,73,11
25603,40206,21,16
25604,38148,63,9
25605,47252,115,7
25606,25027,47,11
25607,14929,58,1
25608,45220,98,7
25609,28759,117,19
25610,31218,116,1
25611,20860,47,11
25612,22912,74,17
25613,20093,23,19
25614,3116,21,16
25615,19602,45,19
25616,32415,94,7
25617,30104,100,21
25618,4231,27,5
25619,32687,9,9
25620,29131,36,16
25621,35503,100,21
25622,21200,80,11
25623,37461,67,20
25624,14898,88,13
25625,27633,36,16
25626,9304,129,1
25627,5899,2,16
25628,43115,17,13
25629,10129,31,7
25630,19468,57,14
25631,27523,127,11
25632,14308,81,15
25633,39456,20,11
25634,1579,35,12
25635,8424,33,6
25636,22145,100,21
25637,4474,61,19
25638,7245,12,9
25639,45897,94,7
25640,48453,24,4
25641,29357,57,14
25642,39986,21,16
25643,25109,80,11
25644,11887,37,1
25645,16816,12,9
25646,36942,88,13
25647,19653,83,4
25648,8170,72,13
25649,15220,31,7
25650,25612,41,8
25651,14671,70,11
25652,37072,131,9
25653,31206,120,16
25654,25875,45,19
25655,1925,66,6
25656,1327,73,11
25657,37967,70,11
25658,38560,100,21
25659,29458,91,16
25660,5351,38,1
25661,38140,92,18
25662,104,124,5
25663,44392,100,21
25664,48296,23,19
25665,36915,130,14
25666,24128,72,13
25667,40639,132,11
25668,16133,58,1
25669,38633,22,11
25670,19902,31,7
25671,9546,20,11
25672,36479,11,11
25673,41132,106,12
25674,31797,61,19
25675,37314,117,19
25676,10454,69,15
25677,5205,133,11
25678,39653,104,13
25679,18394,21,16
25680,11239,88,13
25681,41173,88,13
25682,27547,41,8
25683,29707,104,13
25684,15649,81,15
25685,4047,69,15
25686,43618,128,3
25687,34441,5,13
25688,15173,115,7
25689,8177,30,6
25690,2437,22,11
25691,33061,121,14
25692,14930,45,19
25693,46553,17,13
25694,7632,19,13
25695,14243,14,20
25696,24707,76,6
25697,42951,113,1
25698,13683,13,20
25699,2955,128,3
25700,4345,92,18
25701,35599,100,21
25702,4825,17,13
25703,28427,98,7
25704,48291,83,4
25705,6017,83,4
25706,19397,53,16
25707,19993,5,13
25708,48454,37,1
25709,48155,43,3
25710,34567,41,8
25711,45278,81,15
25712,5409,112,3
25713,40969,38,1
25714,36551,40,8
25715,30193,24,4
25716,7442,100,21
25717,5753,81,15
25718,10115,26,7
25719,20833,94,7
25720,31981,83,4
25721,49467,38,1
25722,37844,117,19
25723,24040,117,19
25724,21521,78,19
25725,9915,25,11
25726,36261,120,16
25727,12509,96,20
25728,32607,83,4
25729,15693,126,11
25730,18497,104,13
25731,24405,3,19
25732,42414,66,6
25733,31096,116,1
25734,16849,73,11
25735,28377,47,11
25736,3133,74,17
25737,37908,30,6
25738,22040,66,6
25739,13015,56,18
25740,34460,78,19
25741,38885,104,13
25742,35266,101,17
25743,28913,77,7
25744,21881,107,19
25745,28546,37,1
25746,12846,110,13
25747,30552,69,15
25748,7981,78,19
25749,46131,124,5
25750,27341,61,19
25751,40037,2,16
25752,44455,127,11
25753,30364,52,1
25754,1069,8,3
25755,40530,79,1
25756,46335,75,17
25757,42198,13,20
25758,43633,94,7
25759,12603,126,11
25760,11177,89,13
25761,22737,61,19
25762,42223,129,1
25763,6856,17,13
25764,12728,81,15
25765,5065,8,3
25766,42749,116,1
25767,30906,121,14
25768,28973,104,13
25769,28188,72,13
25770,14754,89,13
25771,16984,45,19
25772,19985,60,17
25773,0,26,7
25774,34218,37,1
25775,11171,89,13
25776,12881,111,17
25777,21089,17,13
25778,43174,45,19
25779,19774,94,7
25780,18323,6,2
25781,7182,89,13
25782,8619,90,7
25783,22826,64,7
25784,2005,130,14
25785,27253,133,11
25786,38078,107,19
25787,7914,96,20
25788,37272,117,19
25789,42036,33,6
25790,6955,28,5
25791,27400,111,17
25792,44749,9,9
25793,14905,61,19
25794,49126,75,17
25795,28366,51,13
25796,24975,51,13
25797,21010,133,11
25798,18622,81,15
25799,26755,11,11
25800,38631,22,11
25801,18152,97,13
25802,34801,6,2
25803,1158,124,5
25804,33332,91,16
25805,24103,3,19
25806,2483,20,11
25807,46853,45,19
25808,13850,94,7
25809,48923,66,6
25810,38317,107,19
25811,43036,90,7
25812,20199,25,11
25813,47117,37,1
25814,5935,43,3
25815,20979,28,5
25816,48284,62,5
25817,49493,77,7
25818,32570,100,21
25819,40902,108,16
25820,19844,23,19
25821,31370,88,13
25822,28808,19,13
25823,32365,98,7
25824,35031,107,19
25825,33073,4,9
25826,18440,120,16
25827,15817,72,13
25828,22790,25,11
25829,48090,20,11
25830,13699,52,1
25831,3119,21,16
25832,26224,93,3
25833,3717,105,13
25834,28666,45,19
25835,39978,11,11
25836,5887,42,1
25837,25636,21,16
25838,41212,99,15
25839,16052,121,14
25840,1033,36,16
25841,14045,109,11
25842,17513,79,1
25843,24406,107,19
25844,13155,54,17
25845,37831,69,15
25846,2104,100,21
25847,42265,98,7
25848,26748,11,11
25849,5655,37,1
25850,47318,89,13
25851,2090,48,14
25852,13627,1,20
25853,38749,133,11
25854,35378,106,12
25855,37634,99,15
25856,46701,25,11
25857,40240,21,16
25858,43566,50,19
25859,10991,68,10
25860,35602,40,8
25861,15983,21,16
25862,6274,96,20
25863,49551,110,13
25864,32005,98,7
25865,4432,27,5
25866,6766,92,18
25867,48617,9,9
25868,42142,50,19
25869,23162,98,7
25870,46858,8,3
25871,25471,45,19
25872,39069,37,1
25873,20498,90,7
25874,39132,11,11
25875,34990,28,5
25876,43131,120,16
25877,4714,104,13
25878,24926,51,13
25879,32489,84,16
25880,10566,61,19
25881,6210,77,7
25882,30989,112,3
25883,46933,114,17
25884,31152,26,7
25885,18363,24,4
25886,48957,63,9
25887,11808,6,2
25888,43581,47,11
25889,25018,47,11
25890,5244,49,12
25891,1972,104,13
25892,18144,97,13
25893,33152,130,14
25894,11985,27,5
25895,15546,104,13
25896,1373,120,16
25897,33105,104,13
25898,48508,19,13
25899,228,98,7
25900,46056,38,1
25901,47564,37,1
25902,37484,17,13
25903,21310,89,13
25904,42871,120,16
25905,2300,77,7
25906,33717,57,14
25907,20856,4,9
25908,731,75,17
25909,21128,45,19
25910,17314,112,3
25911,6064,103,19
25912,47001,53,16
25913,11858,127,11
25914,48714,112,3
25915,14258,126,11
25916,26642,72,13
25917,49634,119,1
25918,11463,21,16
25919,33856,21,16
25920,28453,31,7
25921,10605,80,11
25922,1031,87,17
25923,15792,99,15
25924,35930,6,2
25925,47463,69,15
25926,27027,115,7
25927,29339,3,19
25928,24541,100,21
25929,49197,46,19
25930,36591,17,13
25931,28844,123,4
25932,35774,124,5
25933,21872,107,19
25934,1051,27,5
25935,24830,101,17
25936,13920,121,14
25937,39775,21,16
25938,34622,83,4
25939,21874,107,19
25940,17327,63,9
25941,39473,117,19
25942,23853,51,13
25943,28637,92,18
25944,45376,89,13
25945,2257,31,7
25946,32278,37,1
25947,34341,117,19
25948,34486,45,19
25949,11128,120,16
25950,19969,40,8
25951,20515,66,6
25952,33186,107,19
25953,18945,30,6
25954,24194,73,11
25955,16335,61,19
25956,12181,37,1
25957,26633,72,13
25958,40843,37,1
25959,46767,88,13
25960,10726,13,20
25961,8568,115,7
25962,49161,31,7
25963,45069,104,13
25964,6108,28,5
25965,39197,1,20
25966,25689,100,21
25967,33115,121,14
25968,44150,15,12
25969,37273,117,19
25970,7273,21,16
25971,46702,80,11
25972,12304,133,11
25973,3063,45,19
25974,43308,71,16
25975,9243,100,21
25976,34455,78,19
25977,1706,11,11
25978,40953,40,8
25979,36710,88,13
25980,30071,130,14
25981,46062,37,1
25982,26929,40,8
25983,14180,132,11
25984,23375,92,18
25985,7658,106,12
25986,5040,31,7
25987,17460,105,13
25988,18007,8,3
25989,23806,133,11
25990,44106,77,7
25991,28041,73,11
25992,11428,134,5
25993,21136,109,11
25994,24960,40,8
25995,25990,100,21
25996,1012,5,13
25997,13032,70,11
25998,8261,50,19
25999,32397,4,9
26000,25879,104,13
26001,49462,6,2
26002,25701,131,9
26003,8638,65,11
26004,983,8,3
26005,23827,89,13
26006,12472,96,20
26007,41318,66,6
26008,38675,78,19
26009,39988,26,7
26010,11949,38,1
26011,11605,93,3
26012,8382,3,19
26013,29724,50,19
26014,16244,45,19
26015,31758,69,15
26016,48212,109,11
26017,21194,94,7
26018,16242,45,19
26019,19723,34,1
26020,46426,70,11
26021,6676,3,19
26022,14178,132,11
26023,29265,3,19
26024,11791,47,11
26025,18278,17,13
26026,8059,30,6
26027,30326,47,11
26028,2091,21,16
26029,15567,79,1
26030,26359,21,16
26031,2337,95,15
26032,11932,21,16
26033,42394,36,16
26034,31621,78,19
26035,35987,95,15
26036,28771,92,18
26037,14529,87,17
26038,48901,117,19
26039,33949,131,9
26040,12453,96,20
26041,36430,13,20
26042,4897,31,7
26043,17338,34,1
26044,49343,20,11
26045,42118,66,6
26046,24504,81,15
26047,45936,1,20
26048,20258,61,19
26049,42790,11,11
26050,42106,5,13
26051,13444,103,19
26052,25998,120,16
26053,1871,89,13
26054,2787,75,17
26055,32975,45,19
26056,28130,27,5
26057,16939,110,13
26058,32801,106,12
26059,8662,88,13
26060,34822,110,13
26061,20019,4,9
26062,39897,69,15
26063,17886,47,11
26064,15096,38,1
26065,3635,37,1
26066,15592,22,11
26067,24355,62,5
26068,18593,42,1
26069,27595,11,11
26070,45514,51,13
26071,4112,106,12
26072,14418,109,11
26073,34902,99,15
26074,45983,104,13
26075,39842,55,11
26076,17270,106,12
26077,9723,106,12
26078,43324,88,13
26079,6781,31,7
26080,10682,92,18
26081,10515,84,16
26082,32274,92,18
26083,3262,123,4
26084,32562,107,19
26085,873,114,17
26086,22271,134,5
26087,21105,132,11
26088,1565,23,19
26089,5619,116,1
26090,45922,39,12
26091,4830,11,11
26092,39861,55,11
26093,41714,107,19
26094,22209,121,14
26095,30059,121,14
26096,29994,24,4
26097,47559,21,16
26098,30066,130,14
26099,30933,17,13
26100,47917,52,1
26101,41921,115,7
26102,21996,3,19
26103,19955,45,19
26104,16157,116,1
26105,21706,37,1
26106,3926,2,16
26107,14625,20,11
26108,8110,104,13
26109,3939,7,12
26110,1605,101,17
26111,9392,26,7
26112,23550,114,17
26113,47492,69,15
26114,1032,45,19
26115,4054,106,12
26116,37328,110,13
26117,36697,22,11
26118,33553,131,9
26119,21351,38,1
26120,13053,27,5
26121,46698,109,11
26122,41389,45,19
26123,4391,66,6
26124,44388,20,11
26125,44833,40,8
26126,26146,25,11
26127,934,114,17
26128,30737,116,1
26129,42768,130,14
26130,11215,2,16
26131,25981,120,16
26132,42393,36,16
26133,9318,4,9
26134,46093,59,15
26135,53,84,16
26136,19754,94,7
26137,31287,25,11
26138,439,98,7
26139,40838,37,1
26140,35662,33,6
26141,12536,61,19
26142,23624,2,16
26143,30575,25,11
26144,38874,118,11
26145,20514,110,13
26146,36431,2,16
26147,31643,14,20
26148,19542,117,19
26149,5757,40,8
26150,32611,72,13
26151,23051,100,21
26152,18279,17,13
26153,35026,117,19
26154,18229,58,1
26155,5185,31,7
26156,17934,78,19
26157,23376,37,1
26158,39811,127,11
26159,23776,25,11
26160,46913,45,19
26161,37928,73,11
26162,34518,13,20
26163,30780,72,13
26164,24365,31,7
26165,13761,115,7
26166,28118,110,13
26167,46509,6,2
26168,27332,61,19
26169,8900,69,15
26170,42417,66,6
26171,23480,87,17
26172,23257,108,16
26173,18634,51,13
26174,27532,91,16
26175,40317,55,11
26176,25321,61,19
26177,30385,121,14
26178,37712,8,3
26179,39971,22,11
26180,20885,11,11
26181,33721,61,19
26182,4941,107,19
26183,16804,37,1
26184,10560,37,1
26185,5729,8,3
26186,17436,130,14
26187,44774,42,1
26188,39445,114,17
26189,41703,14,20
26190,15728,100,21
26191,34704,102,18
26192,14768,63,9
26193,28443,98,7
26194,26472,17,13
26195,21701,88,13
26196,22574,25,11
26197,23717,100,21
26198,7684,4,9
26199,7343,33,6
26200,28687,29,13
26201,7934,129,1
26202,40130,22,11
26203,9536,101,17
26204,1837,112,3
26205,6383,62,5
26206,34769,110,13
26207,23118,64,7
26208,35581,122,12
26209,23422,24,4
26210,2121,45,19
26211,3185,54,17
26212,15467,26,7
26213,13692,38,1
26214,12887,4,9
26215,36926,130,14
26216,10782,21,16
26217,5607,83,4
26218,17989,45,19
26219,33347,75,17
26220,29923,83,4
26221,40619,37,1
26222,30280,98,7
26223,10987,3,19
26224,41855,115,7
26225,2930,45,19
26226,21655,85,17
26227,28136,28,5
26228,33625,100,21
26229,34969,62,5
26230,42478,117,19
26231,37195,90,7
26232,32744,121,14
26233,29770,61,19
26234,18198,27,5
26235,12302,45,19
26236,7567,46,19
26237,44312,126,11
26238,42886,64,7
26239,25617,47,11
26240,24202,66,6
26241,23333,89,13
26242,28968,63,9
26243,18098,92,18
26244,36250,70,11
26245,44679,62,5
26246,25692,37,1
26247,33310,100,21
26248,9355,130,14
26249,22797,8,3
26250,25742,52,1
26251,32757,26,7
26252,3076,15,12
26253,35623,69,15
26254,10724,107,19
26255,47353,69,15
26256,27801,117,19
26257,16845,54,17
26258,9821,8,3
26259,41564,47,11
26260,40732,110,13
26261,25318,61,19
26262,13097,4,9
26263,34804,40,8
26264,41343,43,3
26265,37793,21,16
26266,24098,17,13
26267,43549,100,21
26268,17158,8,3
26269,6146,89,13
26270,22724,3,19
26271,41719,36,16
26272,35937,115,7
26273,29356,97,13
26274,13481,119,1
26275,11481,120,16
26276,4490,100,21
26277,34410,38,1
26278,30770,92,18
26279,24201,73,11
26280,36600,17,13
26281,13891,63,9
26282,31727,125,19
26283,48353,83,4
26284,39823,92,18
26285,44211,104,13
26286,44243,61,19
26287,45386,128,3
26288,9841,121,14
26289,30665,63,9
26290,6858,133,11
26291,26660,101,17
26292,16209,114,17
26293,32085,98,7
26294,29634,94,7
26295,38758,47,11
26296,43288,105,13
26297,16420,54,17
26298,44858,79,1
26299,20568,51,13
26300,41758,131,9
26301,15954,108,16
26302,18891,104,13
26303,47239,100,21
26304,7226,107,19
26305,38605,81,15
26306,28390,98,7
26307,1554,19,13
26308,41397,107,19
26309,10150,98,7
26310,25869,45,19
26311,42439,97,13
26312,6156,123,4
26313,33667,63,9
26314,6037,84,16
26315,32402,128,3
26316,38314,21,16
26317,30606,98,7
26318,34871,98,7
26319,6984,121,14
26320,48176,78,19
26321,18522,123,4
26322,31743,69,15
26323,33356,120,16
26324,18375,122,12
26325,15095,47,11
26326,38869,70,11
26327,29522,44,11
26328,4141,7,12
26329,9018,93,3
26330,25909,46,19
26331,46077,11,11
26332,7292,30,6
26333,33166,9,9
26334,8692,65,11
26335,40572,4,9
26336,5777,134,5
26337,18247,3,19
26338,36749,64,7
26339,48463,83,4
26340,23224,89,13
26341,7690,41,8
26342,7834,69,15
26343,37814,21,16
26344,30867,98,7
26345,40954,126,11
26346,31687,84,16
26347,47360,69,15
26348,26017,50,19
26349,39122,37,1
26350,27916,61,19
26351,17389,107,19
26352,7752,1,20
26353,17770,21,16
26354,11386,117,19
26355,13030,70,11
26356,18989,98,7
26357,15650,78,19
26358,25582,70,11
26359,47518,51,13
26360,23221,120,16
26361,14687,11,11
26362,22579,102,18
26363,9786,25,11
26364,21815,120,16
26365,37624,124,5
26366,2962,131,9
26367,1643,109,11
26368,46928,26,7
26369,31541,83,4
26370,49109,90,7
26371,34761,81,15
26372,15962,20,11
26373,47784,17,13
26374,30422,120,16
26375,19394,45,19
26376,40252,13,20
26377,11198,61,19
26378,41604,45,19
26379,9123,24,4
26380,15524,118,11
26381,3,26,7
26382,12339,26,7
26383,4051,96,20
26384,22375,86,16
26385,4913,100,21
26386,36366,3,19
26387,25160,22,11
26388,42636,75,17
26389,26465,87,17
26390,40134,66,6
26391,20059,69,15
26392,36245,41,8
26393,35315,118,11
26394,21889,107,19
26395,47600,21,16
26396,5172,125,19
26397,5546,54,17
26398,26081,6,2
26399,8526,37,1
26400,2770,88,13
26401,1343,126,11
26402,18370,19,13
26403,29407,100,21
26404,16130,127,11
26405,49211,54,17
26406,42359,41,8
26407,46653,69,15
26408,25039,47,11
26409,47215,114,17
26410,38202,78,19
26411,30099,3,19
26412,15830,49,12
26413,42711,116,1
26414,45972,35,12
26415,34705,127,11
26416,404,94,7
26417,18289,92,18
26418,49389,89,13
26419,32353,29,13
26420,31379,45,19
26421,31627,107,19
26422,24428,57,14
26423,22083,6,2
26424,34970,62,5
26425,40761,21,16
26426,10310,47,11
26427,16200,3,19
26428,38951,38,1
26429,18611,24,4
26430,35567,122,12
26431,29955,48,14
26432,41623,107,19
26433,23163,98,7
26434,20385,11,11
26435,27256,19,13
26436,22222,37,1
26437,35833,95,15
26438,33228,5,13
26439,26796,64,7
26440,31276,64,7
26441,23020,108,16
26442,24977,51,13
26443,39951,38,1
26444,26817,26,7
26445,2980,89,13
26446,15942,75,17
26447,29721,117,19
26448,34687,81,15
26449,31052,94,7
26450,585,77,7
26451,5100,107,19
26452,11915,42,1
26453,31836,14,20
26454,25839,45,19
26455,13491,47,11
26456,21302,128,3
26457,16801,119,1
26458,11961,53,16
26459,1959,114,17
26460,593,92,18
26461,18645,104,13
26462,18485,120,16
26463,10501,114,17
26464,35898,94,7
26465,26134,73,11
26466,43740,56,18
26467,21140,11,11
26468,46411,73,11
26469,19859,80,11
26470,42234,128,3
26471,29186,104,13
26472,68,108,16
26473,9571,109,11
26474,6261,105,13
26475,39817,109,11
26476,44709,89,13
26477,6958,83,4
26478,16096,113,1
26479,1241,58,1
26480,36812,83,4
26481,35653,34,1
26482,37499,107,19
26483,35451,66,6
26484,49105,73,11
26485,8886,3,19
26486,31669,116,1
26487,34644,100,21
26488,31935,120,16
26489,12407,119,1
26490,4508,96,20
26491,16423,45,19
26492,35996,95,15
26493,9441,116,1
26494,14030,36,16
26495,6018,84,16
26496,42426,66,6
26497,38613,83,4
26498,43801,4,9
26499,22577,80,11
26500,37603,98,7
26501,15540,16,4
26502,42791,47,11
26503,9444,116,1
26504,11162,88,13
26505,41225,117,19
26506,49571,67,20
26507,13195,45,19
26508,12009,22,11
26509,20574,5,13
26510,13712,52,1
26511,41613,129,1
26512,39269,40,8
26513,16104,116,1
26514,1464,80,11
26515,3304,6,2
26516,44747,98,7
26517,44398,26,7
26518,8413,3,19
26519,9630,80,11
26520,7300,21,16
26521,30155,4,9
26522,36035,47,11
26523,40599,127,11
26524,29269,45,19
26525,43984,127,11
26526,49337,83,4
26527,17584,100,21
26528,14306,21,16
26529,13092,26,7
26530,3897,54,17
26531,45287,20,11
26532,40675,41,8
26533,41077,13,20
26534,22318,91,16
26535,39072,65,11
26536,49677,121,14
26537,10489,61,19
26538,43240,100,21
26539,37038,97,13
26540,28701,17,13
26541,29965,31,7
26542,16608,50,19
26543,33193,74,17
26544,14631,131,9
26545,40868,104,13
26546,12276,75,17
26547,16053,121,14
26548,31745,88,13
26549,4065,63,9
26550,39646,59,15
26551,3834,3,19
26552,6173,38,1
26553,5934,112,3
26554,38303,38,1
26555,37235,37,1
26556,47988,87,17
26557,31751,123,4
26558,24057,42,1
26559,12947,74,17
26560,26792,126,11
26561,17939,117,19
26562,45664,56,18
26563,13351,27,5
26564,22839,11,11
26565,43548,87,17
26566,23720,124,5
26567,14042,109,11
26568,35365,4,9
26569,5342,24,4
26570,4867,111,17
26571,20941,59,15
26572,35108,79,1
26573,18397,21,16
26574,44291,38,1
26575,10506,106,12
26576,49300,107,19
26577,4845,97,13
26578,13202,101,17
26579,32615,9,9
26580,38107,109,11
26581,46921,88,13
26582,38511,89,13
26583,33542,85,17
26584,39863,55,11
26585,25963,105,13
26586,36859,85,17
26587,46494,21,16
26588,24052,38,1
26589,20993,41,8
26590,35458,100,21
26591,28358,20,11
26592,47975,107,19
26593,23347,107,19
26594,47011,61,19
26595,29657,51,13
26596,16418,20,11
26597,49090,46,19
26598,5756,40,8
26599,21512,31,7
26600,34246,88,13
26601,7414,83,4
26602,12830,61,19
26603,22760,115,7
26604,28984,24,4
26605,1525,73,11
26606,40479,20,11
26607,3866,75,17
26608,23660,56,18
26609,35999,95,15
26610,36705,22,11
26611,43423,25,11
26612,14358,60,17
26613,25995,50,19
26614,29330,123,4
26615,38100,13,20
26616,15596,22,11
26617,49665,114,17
26618,20017,69,15
26619,18264,57,14
26620,34085,115,7
26621,14256,112,3
26622,5333,114,17
26623,21527,64,7
26624,18103,92,18
26625,18416,5,13
26626,33611,72,13
26627,24646,20,11
26628,48784,123,4
26629,7513,3,19
26630,29115,78,19
26631,18466,120,16
26632,12190,100,21
26633,44773,42,1
26634,10573,61,19
26635,24982,67,20
26636,26080,126,11
26637,41618,107,19
26638,32102,69,15
26639,28964,57,14
26640,516,11,11
26641,39204,104,13
26642,2056,45,19
26643,13716,52,1
26644,45099,66,6
26645,43020,120,16
26646,49089,46,19
26647,48332,3,19
26648,3070,24,4
26649,17355,107,19
26650,2491,44,11
26651,23915,91,16
26652,11893,4,9
26653,24742,9,9
26654,43906,78,19
26655,27051,96,20
26656,47158,65,11
26657,43571,105,13
26658,45928,95,15
26659,44235,6,2
26660,6348,134,5
26661,12231,37,1
26662,25773,51,13
26663,14686,11,11
26664,16325,88,13
26665,44315,128,3
26666,36695,94,7
26667,34059,90,7
26668,6539,59,15
26669,47044,78,19
26670,25299,27,5
26671,22031,106,12
26672,49064,127,11
26673,13183,64,7
26674,26299,75,17
26675,30246,104,13
26676,48696,17,13
26677,1130,45,19
26678,18787,59,15
26679,32240,19,13
26680,15536,70,11
26681,5662,104,13
26682,39131,47,11
26683,6167,91,16
26684,31759,91,16
26685,2,87,17
26686,917,92,18
26687,4109,96,20
26688,30585,105,13
26689,23393,77,7
26690,19538,69,15
26691,32840,114,17
26692,10741,38,1
26693,35715,80,11
26694,16448,62,5
26695,16716,9,9
26696,18600,97,13
26697,31806,66,6
26698,41660,107,19
26699,5270,25,11
26700,34632,12,9
26701,24025,94,7
26702,34601,22,11
26703,7238,9,9
26704,26308,20,11
26705,46310,75,17
26706,7878,38,1
26707,37948,126,11
26708,38805,79,1
26709,15414,79,1
26710,42324,75,17
26711,23328,117,19
26712,27970,41,8
26713,21593,98,7
26714,7905,1,20
26715,10030,37,1
26716,2995,38,1
26717,17054,74,17
26718,37848,59,15
26719,14513,104,13
26720,46199,75,17
26721,728,22,11
26722,43103,37,1
26723,10283,24,4
26724,5745,93,3
26725,4843,114,17
26726,4444,47,11
26727,27794,125,19
26728,10401,60,17
26729,49556,72,13
26730,40242,38,1
26731,34055,31,7
26732,3200,47,11
26733,21853,22,11
26734,10375,47,11
26735,46950,3,19
26736,37720,112,3
26737,20963,83,4
26738,32858,26,7
26739,12193,45,19
26740,41807,115,7
26741,39062,45,19
26742,4163,59,15
26743,33269,43,3
26744,4415,66,6
26745,18656,51,13
26746,30555,83,4
26747,21382,22,11
26748,24818,22,11
26749,35733,114,17
26750,31474,100,21
26751,32134,9,9
26752,10441,69,15
26753,8463,3,19
26754,40507,27,5
26755,45026,2,16
26756,23155,6,2
26757,38413,41,8
26758,24424,72,13
26759,41473,95,15
26760,23612,89,13
26761,32029,110,13
26762,40589,25,11
26763,1238,59,15
26764,39647,104,13
26765,14259,22,11
26766,10377,47,11
26767,27420,17,13
26768,32107,117,19
26769,32235,19,13
26770,33647,55,11
26771,23157,26,7
26772,37057,100,21
26773,23596,98,7
26774,43464,74,17
26775,29727,117,19
26776,7402,21,16
26777,13954,26,7
26778,32018,17,13
26779,20721,133,11
26780,43651,9,9
26781,16065,48,14
26782,11101,2,16
26783,9779,91,16
26784,37279,29,13
26785,15555,85,17
26786,21416,128,3
26787,48390,98,7
26788,6490,45,19
26789,32622,105,13
26790,28768,99,15
26791,14621,77,7
26792,47402,69,15
26793,17458,3,19
26794,22006,22,11
26795,41210,107,19
26796,35737,114,17
26797,13303,120,16
26798,23206,120,16
26799,43766,114,17
26800,28836,123,4
26801,16018,61,19
26802,45022,78,19
26803,31028,99,15
26804,15204,118,11
26805,42162,110,13
26806,27875,130,14
26807,14764,27,5
26808,4671,27,5
26809,23022,118,11
26810,29676,3,19
26811,17981,21,16
26812,10606,120,16
26813,47773,47,11
26814,16889,19,13
26815,48719,116,1
26816,36971,63,9
26817,48347,111,17
26818,30871,83,4
26819,34617,24,4
26820,19018,21,16
26821,18737,100,21
26822,20996,41,8
26823,13948,31,7
26824,25314,133,11
26825,43428,81,15
26826,9852,53,16
26827,18446,120,16
26828,46769,90,7
26829,48191,65,11
26830,20623,67,20
26831,16064,48,14
26832,44692,57,14
26833,37719,26,7
26834,27436,102,18
26835,6866,41,8
26836,21838,121,14
26837,34647,40,8
26838,10154,11,11
26839,5761,61,19
26840,41816,115,7
26841,37985,31,7
26842,5216,122,12
26843,46514,69,15
26844,27259,97,13
26845,37994,94,7
26846,42974,37,1
26847,30576,25,11
26848,44126,21,16
26849,1530,73,11
26850,7328,2,16
26851,7559,40,8
26852,45825,98,7
26853,10387,112,3
26854,29681,26,7
26855,40608,95,15
26856,29824,112,3
26857,42250,54,17
26858,10946,78,19
26859,6872,41,8
26860,1264,87,17
26861,48744,81,15
26862,16153,113,1
26863,32971,121,14
26864,36879,22,11
26865,34625,38,1
26866,46641,62,5
26867,9586,80,11
26868,7078,66,6
26869,8486,37,1
26870,27294,1,20
26871,30537,69,15
26872,33463,78,19
26873,21878,107,19
26874,1780,121,14
26875,3624,65,11
26876,7525,83,4
26877,47434,19,13
26878,16513,64,7
26879,17932,78,19
26880,47128,102,18
26881,5446,34,1
26882,38788,83,4
26883,3406,89,13
26884,38807,43,3
26885,23944,107,19
26886,7805,30,6
26887,12067,3,19
26888,5885,42,1
26889,47386,69,15
26890,23313,89,13
26891,4359,17,13
26892,14145,67,20
26893,27983,41,8
26894,29361,84,16
26895,20547,72,13
26896,26913,133,11
26897,39014,51,13
26898,377,19,13
26899,18912,92,18
26900,46175,86,16
26901,38290,2,16
26902,40339,103,19
26903,30216,66,6
