disp_id,client_id,account_id,disp_type
2975,2975,2464,1
2976,2976,2465,1
2977,2977,2466,1
2978,2978,2467,1
2979,2979,2468,1
2980,2980,2469,1
2981,2981,2470,1
2982,2982,2471,1
2983,2983,2471,0
2984,2984,2472,1
2985,2985,2472,0
2986,2986,2473,1
2987,2987,2473,0
2988,2988,2474,1
2989,2989,2475,1
2990,2990,2476,1
2991,2991,2476,0
2992,2992,2477,1
2994,2994,2479,1
2995,2995,2480,1
2996,2996,2481,1
2997,2997,2482,1
2998,2998,2483,1
2999,2999,2484,1
3000,3000,2485,1
3001,3001,2486,1
3002,3002,2487,1
3003,3003,2488,1
3004,3004,2488,0
3005,3005,2489,1
3006,3006,2490,1
3007,3007,2491,1
3008,3008,2492,1
3009,3009,2493,1
3010,3010,2493,0
3011,3011,2494,1
3012,3012,2495,1
3013,3013,2496,1
3014,3014,2496,0
3015,3015,2497,1
3016,3016,2498,1
3017,3017,2499,1
3018,3018,2500,1
3019,3019,2501,1
3020,3020,2502,1
3021,3021,2503,1
3022,3022,2503,0
3023,3023,2504,1
3024,3024,2505,1
3025,3025,2505,0
3026,3026,2506,1
3027,3027,2507,1
3028,3028,2508,1
3029,3029,2509,1
3030,3030,2510,1
3031,3031,2511,1
3032,3032,2511,0
3035,3035,2513,1
3036,3036,2514,1
3037,3037,2515,1
3038,3038,2516,1
3039,3039,2517,1
3041,3041,2519,1
3042,3042,2520,1
3043,3043,2521,1
3044,3044,2522,1
3045,3045,2523,1
3046,3046,2524,1
3047,3047,2525,1
3048,3048,2526,1
3049,3049,2527,1
3050,3050,2527,0
3051,3051,2528,1
3054,3054,2530,1
3055,3055,2531,1
3056,3056,2532,1
3057,3057,2532,0
3058,3058,2533,1
3059,3059,2534,1
3060,3060,2535,1
3061,3061,2535,0
3062,3062,2536,1
3063,3063,2537,1
3064,3064,2538,1
3065,3065,2539,1
3066,3066,2540,1
3067,3067,2541,1
3068,3068,2541,0
3069,3069,2542,1
3070,3070,2543,1
3071,3071,2544,1
3072,3072,2545,1
3073,3073,2545,0
3074,3074,2546,1
3075,3075,2547,1
3076,3076,2548,1
3077,3077,2549,1
3078,3078,2549,0
3079,3079,2550,1
3080,3080,2551,1
3081,3081,2551,0
3082,3082,2552,1
3083,3083,2553,1
3084,3084,2554,1
3085,3085,2555,1
3086,3086,2555,0
3087,3087,2556,1
3088,3088,2557,1
3089,3089,2558,1
3090,3090,2559,1
3091,3091,2560,1
3092,3092,2561,1
3093,3093,2562,1
3094,3094,2563,1
3095,3095,2564,1
3096,3096,2565,1
3097,3097,2566,1
3098,3098,2567,1
3099,3099,2568,1
3100,3100,2569,1
3101,3101,2570,1
3102,3102,2571,1
3103,3103,2572,1
3104,3104,2573,1
3105,3105,2574,1
3106,3106,2575,1
3107,3107,2576,1
3108,3108,2576,0
3109,3109,2577,1
3110,3110,2578,1
3111,3111,2578,0
3112,3112,2579,1
3113,3113,2580,1
3114,3114,2580,0
3115,3115,2581,1
3116,3116,2582,1
3117,3117,2583,1
3118,3118,2583,0
3119,3119,2584,1
3120,3120,2585,1
3121,3121,2586,1
3122,3122,2586,0
3123,3123,2587,1
3124,3124,2588,1
3125,3125,2589,1
3126,3126,2590,1
3127,3127,2591,1
3128,3128,2592,1
3129,3129,2593,1
3130,3130,2594,1
3131,3131,2595,1
3132,3132,2596,1
3133,3133,2597,1
3134,3134,2598,1
3135,3135,2599,1
3136,3136,2600,1
3137,3137,2601,1
3138,3138,2601,0
3139,3139,2602,1
3140,3140,2602,0
3141,3141,2603,1
3142,3142,2604,1
3143,3143,2605,1
3144,3144,2606,1
3145,3145,2606,0
3146,3146,2607,1
3147,3147,2608,1
3148,3148,2609,1
3149,3149,2609,0
3150,3150,2610,1
3151,3151,2611,1
3152,3152,2612,1
3153,3153,2613,1
3154,3154,2613,0
3155,3155,2614,1
3156,3156,2615,1
3157,3157,2616,1
3158,3158,2617,1
3159,3159,2618,1
3160,3160,2619,1
3161,3161,2620,1
3162,3162,2621,1
3163,3163,2622,1
3164,3164,2622,0
3165,3165,2623,1
3166,3166,2624,1
3167,3167,2625,1
3170,3170,2627,1
3171,3171,2627,0
3172,3172,2628,1
3173,3173,2629,1
3174,3174,2629,0
3175,3175,2630,1
3176,3176,2631,1
3177,3177,2632,1
3178,3178,2633,1
3179,3179,2634,1
3180,3180,2634,0
3181,3181,2635,1
3182,3182,2636,1
3183,3183,2637,1
3184,3184,2638,1
3185,3185,2639,1
3186,3186,2640,1
3187,3187,2641,1
3188,3188,2642,1
3190,3190,2644,1
3191,3191,2645,1
3192,3192,2646,1
3193,3193,2647,1
3194,3194,2648,1
3195,3195,2649,1
3196,3196,2650,1
3197,3197,2651,1
3198,3198,2651,0
3199,3199,2652,1
3200,3200,2652,0
3201,3201,2653,1
3202,3202,2654,1
3203,3203,2655,1
3204,3204,2655,0
3205,3205,2656,1
3206,3206,2656,0
3207,3207,2657,1
3208,3208,2658,1
3209,3209,2658,0
3210,3210,2659,1
3211,3211,2660,1
3213,3213,2661,1
3214,3214,2662,1
3215,3215,2663,1
3216,3216,2664,1
3217,3217,2665,1
3218,3218,2666,1
3219,3219,2666,0
3220,3220,2667,1
3221,3221,2667,0
3222,3222,2668,1
3225,3225,2670,1
3226,3226,2671,1
3227,3227,2672,1
3228,3228,2673,1
3229,3229,2674,1
3230,3230,2675,1
3231,3231,2676,1
3232,3232,2677,1
3233,3233,2678,1
3234,3234,2679,1
3235,3235,2680,1
3236,3236,2681,1
3239,3239,2684,1
3240,3240,2685,1
3241,3241,2686,1
3242,3242,2686,0
3243,3243,2687,1
3244,3244,2688,1
3245,3245,2689,1
3246,3246,2690,1
3247,3247,2691,1
3248,3248,2692,1
3249,3249,2693,1
3250,3250,2693,0
3251,3251,2694,1
3252,3252,2694,0
3253,3253,2695,1
3254,3254,2696,1
3255,3255,2697,1
3256,3256,2698,1
3257,3257,2699,1
3258,3258,2700,1
3259,3259,2701,1
3260,3260,2702,1
3261,3261,2702,0
3262,3262,2703,1
3264,3264,2705,1
3265,3265,2706,1
3266,3266,2706,0
3267,3267,2707,1
3268,3268,2708,1
3269,3269,2709,1
3270,3270,2710,1
3271,3271,2711,1
3272,3272,2712,1
3273,3273,2712,0
3274,3274,2713,1
3275,3275,2713,0
3276,3276,2714,1
3277,3277,2715,1
3278,3278,2715,0
3279,3279,2716,1
3280,3280,2716,0
3281,3281,2717,1
3282,3282,2718,1
3283,3283,2719,1
3284,3284,2720,1
3285,3285,2720,0
3286,3286,2721,1
3287,3287,2721,0
3288,3288,2722,1
3289,3289,2723,1
3290,3290,2724,1
3291,3291,2725,1
3292,3292,2726,1
3293,3293,2727,1
3294,3294,2728,1
3295,3295,2729,1
3296,3296,2730,1
3297,3297,2731,1
3298,3298,2732,1
3299,3299,2733,1
3300,3300,2734,1
3302,3302,2736,1
3303,3303,2736,0
3304,3304,2737,1
3305,3305,2738,1
3306,3306,2739,1
3307,3307,2740,1
3308,3308,2741,1
3309,3309,2741,0
3310,3310,2742,1
3311,3311,2743,1
3312,3312,2744,1
3313,3313,2745,1
3314,3314,2746,1
3315,3315,2746,0
3316,3316,2747,1
3317,3317,2747,0
3319,3319,2749,1
3320,3320,2749,0
3321,3321,2750,1
3322,3322,2751,1
3323,3323,2752,1
3324,3324,2753,1
3325,3325,2753,0
3326,3326,2754,1
3327,3327,2755,1
3328,3328,2756,1
3329,3329,2757,1
3330,3330,2757,0
3331,3331,2758,1
3332,3332,2759,1
3333,3333,2760,1
3334,3334,2761,1
3335,3335,2762,1
3336,3336,2763,1
3337,3337,2764,1
3338,3338,2765,1
3339,3339,2766,1
3340,3340,2767,1
3341,3341,2767,0
3342,3342,2768,1
3344,3344,2770,1
3345,3345,2771,1
3346,3346,2771,0
3347,3347,2772,1
3348,3348,2773,1
3349,3349,2774,1
3350,3350,2775,1
3351,3351,2775,0
3352,3352,2776,1
3353,3353,2776,0
3354,3354,2777,1
3355,3355,2778,1
3356,3356,2779,1
3357,3357,2780,1
3358,3358,2781,1
3359,3359,2782,1
3360,3360,2783,1
3361,3361,2784,1
3365,3365,2787,1
3366,3366,2788,1
3367,3367,2788,0
3368,3368,2789,1
3369,3369,2790,1
3370,3370,2791,1
3371,3371,2791,0
3372,3372,2792,1
3373,3373,2793,1
3374,3374,2793,0
3375,3375,2794,1
3376,3376,2795,1
3377,3377,2795,0
3378,3378,2796,1
3379,3379,2796,0
3380,3380,2797,1
3381,3381,2798,1
3382,3382,2799,1
3383,3383,2799,0
3384,3384,2800,1
3385,3385,2801,1
3386,3386,2802,1
3387,3387,2803,1
3388,3388,2804,1
3389,3389,2805,1
3390,3390,2806,1
3391,3391,2807,1
3392,3392,2808,1
3393,3393,2809,1
3394,3394,2810,1
3395,3395,2811,1
3396,3396,2812,1
3397,3397,2813,1
3398,3398,2813,0
3399,3399,2814,1
3402,3402,2816,1
3403,3403,2816,0
3404,3404,2817,1
3405,3405,2818,1
3406,3406,2818,0
3407,3407,2819,1
3408,3408,2819,0
3409,3409,2820,1
3410,3410,2821,1
3412,3412,2823,1
3413,3413,2823,0
3414,3414,2824,1
3415,3415,2825,1
3416,3416,2826,1
3417,3417,2826,0
3418,3418,2827,1
3420,3420,2829,1
3421,3421,2830,1
3422,3422,2831,1
3423,3423,2832,1
3424,3424,2833,1
3425,3425,2834,1
3426,3426,2835,1
3427,3427,2836,1
3428,3428,2836,0
3429,3429,2837,1
3430,3430,2838,1
3431,3431,2839,1
3432,3432,2840,1
3433,3433,2841,1
3434,3434,2841,0
3435,3435,2842,1
3436,3436,2843,1
3437,3437,2843,0
3438,3438,2844,1
3439,3439,2845,1
3440,3440,2846,1
3441,3441,2847,1
3443,3443,2849,1
3444,3444,2850,1
3445,3445,2851,1
3446,3446,2852,1
3447,3447,2853,1
3448,3448,2854,1
3449,3449,2855,1
3450,3450,2856,1
3451,3451,2857,1
3452,3452,2857,0
3453,3453,2858,1
3454,3454,2859,1
3455,3455,2859,0
3456,3456,2860,1
3457,3457,2861,1
3458,3458,2862,1
3459,3459,2863,1
3460,3460,2863,0
3461,3461,2864,1
3462,3462,2864,0
3463,3463,2865,1
3464,3464,2866,1
3465,3465,2867,1
3466,3466,2868,1
3467,3467,2868,0
3468,3468,2869,1
3469,3469,2870,1
3470,3470,2871,1
3471,3471,2872,1
3472,3472,2873,1
3473,3473,2873,0
3474,3474,2874,1
3475,3475,2875,1
3476,3476,2876,1
3477,3477,2877,1
3478,3478,2878,1
3479,3479,2878,0
3480,3480,2879,1
3481,3481,2879,0
3482,3482,2880,1
3483,3483,2881,1
3484,3484,2882,1
3485,3485,2883,1
3486,3486,2884,1
3487,3487,2885,1
3488,3488,2886,1
3489,3489,2887,1
3490,3490,2888,1
3491,3491,2888,0
3492,3492,2889,1
3493,3493,2890,1
3494,3494,2891,1
3495,3495,2892,1
3496,3496,2892,0
3497,3497,2893,1
3498,3498,2894,1
3499,3499,2895,1
3500,3500,2896,1
3501,3501,2897,1
3502,3502,2898,1
3503,3503,2898,0
3504,3504,2899,1
3505,3505,2900,1
3506,3506,2901,1
3507,3507,2902,1
3508,3508,2903,1
3509,3509,2903,0
3510,3510,2904,1
3511,3511,2905,1
3512,3512,2906,1
3513,3513,2907,1
3514,3514,2907,0
3515,3515,2908,1
3516,3516,2909,1
3517,3517,2910,1
3518,3518,2911,1
3519,3519,2912,1
3520,3520,2913,1
3521,3521,2914,1
3522,3522,2915,1
3523,3523,2916,1
3524,3524,2917,1
3525,3525,2918,1
3526,3526,2918,0
3527,3527,2919,1
3528,3528,2920,1
3529,3529,2921,1
3530,3530,2922,1
3531,3531,2923,1
3532,3532,2924,1
3533,3533,2925,1
3534,3534,2926,1
3535,3535,2927,1
3536,3536,2928,1
3537,3537,2929,1
3538,3538,2930,1
3539,3539,2931,1
3540,3540,2932,1
3541,3541,2932,0
3542,3542,2933,1
3543,3543,2933,0
3544,3544,2934,1
3545,3545,2935,1
3546,3546,2936,1
3547,3547,2937,1
3548,3548,2938,1
3549,3549,2939,1
3550,3550,2940,1
3552,3552,2942,1
3554,3554,2944,1
3555,3555,2944,0
3556,3556,2945,1
3557,3557,2945,0
3558,3558,2946,1
3559,3559,2947,1
3560,3560,2947,0
3562,3562,2949,1
3563,3563,2949,0
3564,3564,2950,1
3565,3565,2951,1
3566,3566,2952,1
3567,3567,2953,1
3568,3568,2954,1
3569,3569,2955,1
3570,3570,2956,1
3571,3571,2957,1
3572,3572,2958,1
3573,3573,2959,1
3574,3574,2960,1
3575,3575,2961,1
3576,3576,2962,1
3577,3577,2963,1
3578,3578,2964,1
3579,3579,2964,0
3580,3580,2965,1
3581,3581,2966,1
3582,3582,2967,1
3583,3583,2968,1
3584,3584,2968,0
3585,3585,2969,1
3586,3586,2970,1
3587,3587,2970,0
3588,3588,2971,1
3589,3589,2972,1
3590,3590,2973,1
3591,3591,2974,1
3592,3592,2974,0
3594,3594,2976,1
3595,3595,2977,1
3596,3596,2978,1
3597,3597,2979,1
3598,3598,2980,1
3599,3599,2980,0
3600,3600,2981,1
3601,3601,2982,1
3602,3602,2982,0
3603,3603,2983,1
3605,3605,2985,1
3606,3606,2986,1
3607,3607,2987,1
3608,3608,2988,1
3609,3609,2988,0
3610,3610,2989,1
3611,3611,2990,1
3612,3612,2991,1
3613,3613,2991,0
3614,3614,2992,1
3615,3615,2993,1
3616,3616,2994,1
3617,3617,2995,1
3618,3618,2996,1
3619,3619,2997,1
3620,3620,2998,1
3621,3621,2999,1
3622,3622,2999,0
3623,3623,3000,1
3624,3624,3001,1
3627,3627,3003,1
3628,3628,3004,1
3629,3629,3005,1
3630,3630,3006,1
3631,3631,3006,0
3632,3632,3007,1
3633,3633,3008,1
3634,3634,3009,1
3635,3635,3009,0
3636,3636,3010,1
3637,3637,3011,1
3638,3638,3012,1
3639,3639,3013,1
3640,3640,3014,1
3641,3641,3014,0
3642,3642,3015,1
3643,3643,3016,1
3644,3644,3017,1
3645,3645,3018,1
3646,3646,3019,1
3647,3647,3019,0
3648,3648,3020,1
3649,3649,3021,1
3650,3650,3022,1
3651,3651,3023,1
3652,3652,3024,1
3653,3653,3024,0
3654,3654,3025,1
3655,3655,3026,1
3656,3656,3027,1
3657,3657,3027,0
3658,3658,3028,1
3659,3659,3029,1
3660,3660,3030,1
3661,3661,3031,1
3662,3662,3032,1
3663,3663,3033,1
3664,3664,3033,0
3667,3667,3035,1
3668,3668,3035,0
3669,3669,3036,1
3670,3670,3037,1
3671,3671,3038,1
3672,3672,3038,0
3673,3673,3039,1
3674,3674,3040,1
3675,3675,3041,1
3676,3676,3042,1
3677,3677,3042,0
3678,3678,3043,1
3679,3679,3044,1
3680,3680,3044,0
3681,3681,3045,1
3682,3682,3045,0
3683,3683,3046,1
3684,3684,3047,1
3685,3685,3048,1
3686,3686,3049,1
3687,3687,3050,1
3688,3688,3050,0
3689,3689,3051,1
3690,3690,3052,1
3691,3691,3053,1
3693,3693,3055,1
3694,3694,3055,0
3695,3695,3056,1
3696,3696,3056,0
3697,3697,3057,1
3698,3698,3058,1
3699,3699,3059,1
3700,3700,3059,0
3701,3701,3060,1
3702,3702,3061,1
3703,3703,3062,1
3704,3704,3063,1
3705,3705,3064,1
3707,3707,3066,1
3708,3708,3067,1
3709,3709,3067,0
3710,3710,3068,1
3711,3711,3069,1
3712,3712,3070,1
3713,3713,3071,1
3714,3714,3072,1
3716,3716,3074,1
3717,3717,3075,1
3718,3718,3075,0
3719,3719,3076,1
3720,3720,3076,0
3721,3721,3077,1
3722,3722,3078,1
3723,3723,3079,1
3724,3724,3080,1
3727,3727,3082,1
3728,3728,3083,1
3729,3729,3083,0
3730,3730,3084,1
3732,3732,3085,1
3733,3733,3086,1
3734,3734,3087,1
3735,3735,3088,1
3736,3736,3088,0
3737,3737,3089,1
3738,3738,3090,1
3739,3739,3091,1
3740,3740,3092,1
3741,3741,3093,1
3742,3742,3094,1
3743,3743,3094,0
3745,3745,3096,1
3746,3746,3097,1
3747,3747,3098,1
3748,3748,3099,1
3749,3749,3100,1
3750,3750,3101,1
3751,3751,3102,1
3752,3752,3102,0
3753,3753,3103,1
3754,3754,3104,1
3755,3755,3105,1
3756,3756,3106,1
3757,3757,3107,1
3758,3758,3108,1
3759,3759,3108,0
3760,3760,3109,1
3761,3761,3110,1
3762,3762,3111,1
3763,3763,3112,1
3764,3764,3112,0
3765,3765,3113,1
3766,3766,3114,1
3767,3767,3115,1
3768,3768,3115,0
3769,3769,3116,1
3770,3770,3117,1
3771,3771,3118,1
3772,3772,3118,0
3773,3773,3119,1
3774,3774,3120,1
3775,3775,3121,1
3776,3776,3122,1
3777,3777,3122,0
3779,3779,3124,1
3780,3780,3125,1
3781,3781,3126,1
3782,3782,3127,1
3783,3783,3128,1
3784,3784,3128,0
3785,3785,3129,1
3786,3786,3130,1
3787,3787,3131,1
3788,3788,3132,1
3789,3789,3133,1
3790,3790,3134,1
3791,3791,3135,1
3792,3792,3136,1
3793,3793,3137,1
3794,3794,3138,1
3795,3795,3139,1
3796,3796,3140,1
3797,3797,3140,0
3798,3798,3141,1
3799,3799,3142,1
3800,3800,3143,1
3801,3801,3143,0
3802,3802,3144,1
3803,3803,3145,1
3804,3804,3145,0
3805,3805,3146,1
3806,3806,3147,1
3807,3807,3148,1
3808,3808,3149,1
3811,3811,3151,1
3812,3812,3152,1
3813,3813,3153,1
3814,3814,3154,1
3815,3815,3155,1
3816,3816,3156,1
3817,3817,3157,1
3818,3818,3158,1
3819,3819,3158,0
3821,3821,3160,1
3822,3822,3161,1
3823,3823,3162,1
3824,3824,3163,1
3825,3825,3163,0
3826,3826,3164,1
3827,3827,3164,0
3829,3829,3166,1
3830,3830,3167,1
3831,3831,3168,1
3832,3832,3168,0
3833,3833,3169,1
3834,3834,3170,1
3835,3835,3171,1
3836,3836,3172,1
3837,3837,3173,1
3838,3838,3174,1
3839,3839,3174,0
3840,3840,3175,1
3841,3841,3176,1
3842,3842,3177,1
3843,3843,3178,1
3844,3844,3179,1
3845,3845,3180,1
3846,3846,3181,1
3847,3847,3182,1
3848,3848,3183,1
3849,3849,3184,1
3850,3850,3185,1
3851,3851,3185,0
3852,3852,3186,1
3853,3853,3187,1
3854,3854,3188,1
3855,3855,3189,1
3856,3856,3190,1
3857,3857,3191,1
3858,3858,3192,1
3859,3859,3192,0
3860,3860,3193,1
3861,3861,3194,1
3862,3862,3195,1
3863,3863,3196,1
3864,3864,3196,0
3865,3865,3197,1
3866,3866,3197,0
3868,3868,3199,1
3869,3869,3200,1
3870,3870,3201,1
3871,3871,3201,0
3872,3872,3202,1
3873,3873,3203,1
3874,3874,3204,1
3875,3875,3205,1
3876,3876,3205,0
3877,3877,3206,1
3880,3880,3208,1
3881,3881,3209,1
3882,3882,3209,0
3883,3883,3210,1
3884,3884,3211,1
3885,3885,3212,1
3886,3886,3213,1
3887,3887,3214,1
3888,3888,3214,0
3890,3890,3216,1
3891,3891,3217,1
3892,3892,3218,1
3893,3893,3219,1
3894,3894,3220,1
3895,3895,3220,0
3896,3896,3221,1
3897,3897,3222,1
3898,3898,3223,1
3899,3899,3224,1
3900,3900,3225,1
3901,3901,3225,0
3902,3902,3226,1
3903,3903,3227,1
3904,3904,3228,1
3905,3905,3228,0
3906,3906,3229,1
3907,3907,3230,1
3908,3908,3231,1
3909,3909,3231,0
3910,3910,3232,1
3911,3911,3233,1
3912,3912,3234,1
3913,3913,3235,1
3914,3914,3236,1
3915,3915,3237,1
3916,3916,3238,1
3917,3917,3238,0
3918,3918,3239,1
3919,3919,3240,1
3920,3920,3241,1
3921,3921,3242,1
3922,3922,3243,1
3923,3923,3243,0
3924,3924,3244,1
3925,3925,3245,1
3926,3926,3246,1
3927,3927,3247,1
3928,3928,3248,1
3929,3929,3249,1
3930,3930,3250,1
3931,3931,3250,0
3932,3932,3251,1
3933,3933,3251,0
3934,3934,3252,1
3935,3935,3253,1
3936,3936,3254,1
3937,3937,3254,0
3938,3938,3255,1
3939,3939,3256,1
3942,3942,3258,1
3943,3943,3259,1
3944,3944,3260,1
3945,3945,3260,0
3946,3946,3261,1
3947,3947,3262,1
3948,3948,3263,1
3949,3949,3263,0
3950,3950,3264,1
3951,3951,3264,0
3952,3952,3265,1
3953,3953,3266,1
3954,3954,3267,1
3955,3955,3267,0
3956,3956,3268,1
3957,3957,3268,0
3958,3958,3269,1
3959,3959,3270,1
3960,3960,3271,1
3961,3961,3272,1
3962,3962,3273,1
3963,3963,3274,1
3964,3964,3275,1
3965,3965,3276,1
3966,3966,3276,0
3967,3967,3277,1
3968,3968,3277,0
3969,3969,3278,1
3970,3970,3279,1
3971,3971,3280,1
3972,3972,3281,1
3973,3973,3282,1
3974,3974,3283,1
3975,3975,3284,1
3976,3976,3285,1
3977,3977,3286,1
3978,3978,3287,1
3979,3979,3288,1
3980,3980,3289,1
3981,3981,3290,1
3982,3982,3291,1
3983,3983,3292,1
3984,3984,3293,1
3985,3985,3294,1
3987,3987,3296,1
3988,3988,3297,1
3989,3989,3297,0
3990,3990,3298,1
3991,3991,3299,1
3992,3992,3300,1
3993,3993,3301,1
3994,3994,3302,1
3995,3995,3303,1
3996,3996,3304,1
3997,3997,3305,1
3998,3998,3306,1
3999,3999,3307,1
4000,4000,3308,1
4001,4001,3309,1
4002,4002,3310,1
4003,4003,3311,1
4004,4004,3312,1
4006,4006,3314,1
4007,4007,3315,1
4008,4008,3315,0
4009,4009,3316,1
4010,4010,3317,1
4011,4011,3318,1
4012,4012,3319,1
4013,4013,3320,1
4014,4014,3321,1
4015,4015,3322,1
4016,4016,3323,1
4017,4017,3323,0
4018,4018,3324,1
4019,4019,3325,1
4020,4020,3326,1
4021,4021,3327,1
4022,4022,3328,1
4023,4023,3328,0
4024,4024,3329,1
4025,4025,3329,0
4026,4026,3330,1
4027,4027,3331,1
4028,4028,3331,0
4029,4029,3332,1
4030,4030,3333,1
4031,4031,3334,1
4032,4032,3335,1
4033,4033,3336,1
4034,4034,3337,1
4035,4035,3337,0
4036,4036,3338,1
4037,4037,3339,1
4040,4040,3342,1
4041,4041,3342,0
4042,4042,3343,1
4043,4043,3344,1
4044,4044,3345,1
4046,4046,3346,1
4047,4047,3346,0
4048,4048,3347,1
4049,4049,3348,1
4050,4050,3349,1
4051,4051,3350,1
4052,4052,3350,0
4053,4053,3351,1
4054,4054,3352,1
4055,4055,3353,1
4056,4056,3354,1
4057,4057,3355,1
4059,4059,3357,1
4060,4060,3358,1
4061,4061,3359,1
4062,4062,3360,1
4063,4063,3361,1
4064,4064,3361,0
4065,4065,3362,1
4066,4066,3363,1
4067,4067,3364,1
4068,4068,3365,1
4069,4069,3366,1
4070,4070,3366,0
4071,4071,3367,1
4072,4072,3367,0
4073,4073,3368,1
4074,4074,3368,0
4075,4075,3369,1
4076,4076,3370,1
4077,4077,3371,1
4078,4078,3372,1
4079,4079,3373,1
4080,4080,3374,1
4081,4081,3375,1
4082,4082,3376,1
4083,4083,3377,1
4084,4084,3378,1
4085,4085,3378,0
4086,4086,3379,1
4087,4087,3380,1
4088,4088,3381,1
4089,4089,3381,0
4090,4090,3382,1
4091,4091,3383,1
4092,4092,3384,1
4093,4093,3385,1
4094,4094,3386,1
4095,4095,3387,1
4096,4096,3387,0
4098,4098,3389,1
4099,4099,3390,1
4100,4100,3391,1
4101,4101,3392,1
4102,4102,3393,1
4103,4103,3393,0
4104,4104,3394,1
4105,4105,3395,1
4106,4106,3396,1
4107,4107,3397,1
4108,4108,3398,1
4109,4109,3399,1
4112,4112,3401,1
4113,4113,3402,1
4114,4114,3403,1
4115,4115,3404,1
4116,4116,3405,1
4117,4117,3406,1
4118,4118,3407,1
4119,4119,3408,1
4120,4120,3408,0
4121,4121,3409,1
4122,4122,3410,1
4123,4123,3410,0
4124,4124,3411,1
4125,4125,3412,1
4126,4126,3413,1
4127,4127,3413,0
4129,4129,3415,1
4131,4131,3417,1
4132,4132,3418,1
4133,4133,3418,0
4134,4134,3419,1
4136,4136,3421,1
4137,4137,3422,1
4138,4138,3423,1
4139,4139,3424,1
4140,4140,3425,1
4141,4141,3426,1
4142,4142,3427,1
4143,4143,3428,1
4144,4144,3428,0
4145,4145,3429,1
4146,4146,3430,1
4147,4147,3431,1
4148,4148,3431,0
4149,4149,3432,1
4150,4150,3432,0
4151,4151,3433,1
4152,4152,3433,0
4153,4153,3434,1
4154,4154,3434,0
4155,4155,3435,1
4156,4156,3436,1
4157,4157,3437,1
4158,4158,3438,1
4159,4159,3438,0
4160,4160,3439,1
4161,4161,3440,1
4163,4163,3442,1
4164,4164,3443,1
4165,4165,3444,1
4166,4166,3445,1
4167,4167,3446,1
4169,4169,3448,1
4170,4170,3448,0
4171,4171,3449,1
4172,4172,3450,1
4173,4173,3451,1
4174,4174,3452,1
4175,4175,3453,1
4176,4176,3454,1
4177,4177,3455,1
4178,4178,3456,1
4179,4179,3457,1
4180,4180,3458,1
4181,4181,3459,1
4182,4182,3460,1
4183,4183,3460,0
4184,4184,3461,1
4185,4185,3462,1
4186,4186,3463,1
4187,4187,3464,1
4188,4188,3465,1
4189,4189,3466,1
4190,4190,3467,1
4191,4191,3468,1
4192,4192,3469,1
4193,4193,3470,1
4194,4194,3471,1
4195,4195,3471,0
4196,4196,3472,1
4198,4198,3474,1
4199,4199,3474,0
4201,4201,3476,1
4202,4202,3476,0
4203,4203,3477,1
4204,4204,3477,0
4205,4205,3478,1
4206,4206,3479,1
4207,4207,3480,1
4209,4209,3482,1
4210,4210,3483,1
4211,4211,3484,1
4212,4212,3485,1
4213,4213,3486,1
4214,4214,3486,0
4215,4215,3487,1
4217,4217,3489,1
4218,4218,3490,1
4219,4219,3491,1
4220,4220,3492,1
4221,4221,3493,1
4222,4222,3494,1
4223,4223,3495,1
4224,4224,3496,1
4225,4225,3497,1
4226,4226,3498,1
4227,4227,3499,1
4229,4229,3501,1
4230,4230,3502,1
4231,4231,3503,1
4232,4232,3504,1
4233,4233,3505,1
4234,4234,3506,1
4235,4235,3507,1
4236,4236,3508,1
4237,4237,3509,1
4238,4238,3510,1
4239,4239,3511,1
4240,4240,3512,1
4241,4241,3513,1
4242,4242,3513,0
4243,4243,3514,1
4244,4244,3515,1
4245,4245,3515,0
4246,4246,3516,1
4247,4247,3517,1
4248,4248,3518,1
4249,4249,3519,1
4250,4250,3520,1
4251,4251,3521,1
4252,4252,3521,0
4253,4253,3522,1
4254,4254,3523,1
4255,4255,3524,1
4256,4256,3525,1
4257,4257,3526,1
4258,4258,3527,1
4259,4259,3528,1
4260,4260,3529,1
4261,4261,3530,1
4262,4262,3531,1
4263,4263,3532,1
4264,4264,3533,1
4265,4265,3534,1
4266,4266,3535,1
4267,4267,3536,1
4268,4268,3536,0
4269,4269,3537,1
4270,4270,3538,1
4271,4271,3538,0
4272,4272,3539,1
4273,4273,3540,1
4274,4274,3541,1
4275,4275,3542,1
4276,4276,3543,1
4277,4277,3543,0
4278,4278,3544,1
4279,4279,3545,1
4280,4280,3546,1
4281,4281,3547,1
4282,4282,3548,1
4283,4283,3549,1
4284,4284,3550,1
4285,4285,3550,0
4286,4286,3551,1
4287,4287,3552,1
4288,4288,3553,1
4289,4289,3554,1
4290,4290,3555,1
4291,4291,3556,1
4292,4292,3557,1
4293,4293,3558,1
4294,4294,3558,0
4295,4295,3559,1
4296,4296,3560,1
4297,4297,3560,0
4298,4298,3561,1
4299,4299,3562,1
4300,4300,3563,1
4301,4301,3564,1
4302,4302,3565,1
4303,4303,3566,1
4304,4304,3567,1
4305,4305,3568,1
4306,4306,3568,0
4307,4307,3569,1
4308,4308,3570,1
4309,4309,3571,1
4310,4310,3572,1
4311,4311,3573,1
4312,4312,3574,1
4313,4313,3575,1
4314,4314,3576,1
4315,4315,3577,1
4316,4316,3578,1
4317,4317,3579,1
